Datetime,612FC702.PV,612TC138A.PV,612FC124.PV,612TC168A.PV,612FC129.PV,612TC170A.PV,612FC195A.PV,612FI109.PV,612FI740.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,partial_p,API,Sulfur %,Nitrogen ppm,MCRT wt. %,Ni ppm,V ppm,SEDEX,Na ppm,Fe ppm,Ca ppm,V(100) cSt.,N_S_r,SHFT_avg
2011-09-12,11.9752,334.7967,15.5488,334.6476,4.5558,409.1578,0.0,188.8254639,31.74306664,43.99990082,1388.226899,1339.859783,915.6247415,895.8020706,160.1988424,4.8,5.1,4030.0,25.15,54.8,155.5,0.525242553,25.8,10.7,4.6,7086.5,790.1960784,0.156
2011-09-16,11.9782,332.9768,17.0396,334.5095,4.9001,409.7022,0.0,190.0017874,35.29651098,43.99990082,1402.167908,1360.85899,913.0531799,894.5039185,159.2993388,4.3,5.5,4059.0,24.03,54.6,159.8,0.459656554,32.2,10.0,3.6,7669.6,738.0,0.1
2011-09-18,11.9751,331.1547,15.8807,331.5222,3.9368,409.9403,0.0,190.8056313,34.81251807,43.99990082,1397.452358,1361.191926,918.061044,894.5497347,159.2184053,3.9,5.66,3521.7,24.37,52.3,158.7,0.386982352,28.6,10.8,7.9,7802.0,622.2084806,0.0445
2011-09-21,11.9772,331.836,17.4025,333.907,3.9253,410.1167,0.0,195.7331246,36.01394541,43.99990082,1395.870955,1361.070869,920.05315,891.2913016,159.4464388,4.1,5.69,3630.0,24.66,52.1,164.5,0.377093313,25.3,9.4,5.6,7228.3,637.9613357,0.0385
2011-09-22,11.9784,332.9053,17.9804,336.0551,4.0662,410.7107,0.0,199.9473331,36.59847705,43.99990082,1393.44798,1362.867761,921.8545759,890.0519462,159.6467989,3.7,5.62,3983.0,26.51,51.6,159.3,0.532648765,23.9,8.9,5.6,7094.0,708.7188612,0.034
2011-09-23,11.9758,331.7495,16.509,335.2901,3.9649,411.0815,0.0,200.4523312,36.92313874,43.99990082,1395.496839,1378.146983,924.8023846,887.851074,159.8044707,3.6,5.65,3510.5,24.4,50.0,155.0,0.375559464,22.7,8.4,4.7,6772.0,621.3274336,0.033
2011-09-24,11.9638,330.96,15.5936,333.6857,3.8095,411.126,0.0,199.9565112,35.0658054,43.99990082,1376.980319,1376.862395,933.410228,887.0807129,160.2131117,3.8,5.6,3698.0,24.8,49.2,153.4,0.384045396,24.0,8.3,4.4,7270.0,660.3571429,0.0295
2011-09-26,11.9621,330.0952,17.8212,333.4656,3.8638,411.1934,0.0,199.9304281,34.80859762,43.99990082,1383.836207,1352.428458,935.0419157,897.0001218,160.3265897,3.8,5.74,3906.0,24.77,49.3,156.6,0.44437083,22.5,7.9,4.5,7385.0,680.4878049,0.089
2011-09-27,11.9628,329.6846,18.4198,333.7416,3.8172,411.1951,0.0,200.2453521,35.10462192,43.99990082,1384.773632,1356.831346,932.2844136,896.1407717,160.1472872,3.8,5.75,3884.0,24.38,49.8,161.1,0.539887316,24.1,7.6,4.2,7455.9,675.4782609,0.0365
2011-09-29,11.9626,329.0877,18.3126,333.5938,3.6293,411.5548,0.0,199.9218041,36.13375501,43.99990082,1390.994565,1365.494421,930.3542944,894.2320579,159.7395757,3.5,5.79,3843.6,24.78,50.5,157.9,0.379007712,24.3,8.4,3.9,7872.0,663.8341969,0.075
2011-10-01,11.9644,330.5576,17.6519,333.1095,3.5719,411.7069,0.0,201.2800569,37.63166921,43.99990082,1390.384479,1362.692198,927.5567782,893.3034359,160.1799815,3.6,5.74,3642.0,24.94,50.3,162.0,0.430137215,22.7,8.2,3.2,8479.7,634.4947735,0.0255
2011-10-02,11.9627,331.3453,17.9839,334.1987,3.9598,411.4271,0.0,201.4154463,36.53660973,43.99990082,1391.22535,1362.482856,925.2468909,893.9243593,160.4900963,3.7,5.83,3816.0,24.9,51.6,161.8,0.498706552,22.3,8.0,3.0,9676.8,654.5454545,0.025
2011-10-03,11.9608,331.4033,17.6913,334.0528,4.3562,411.3676,0.0,201.2490972,36.87910211,43.99990082,1396.680018,1370.312762,920.4497936,890.3698875,160.5716462,3.6,5.67,3510.0,24.49,51.8,152.7,0.444150021,22.4,8.0,2.9,9254.3,619.047619,0.047
2011-10-05,11.9613,333.361,19.2905,336.3526,4.5085,410.9881,0.0,201.4625922,37.66929302,43.99990082,1398.927753,1344.538908,918.2065051,902.4931064,160.0662328,3.5,5.57,3628.9,24.54,52.0,152.1,0.394160309,23.8,7.4,2.1,9165.0,651.508079,0.0995
2011-10-07,11.9606,332.4287,18.5329,335.29,4.5756,410.5625,0.0,200.7859126,38.72390663,43.99990082,1395.032181,1343.687947,919.1410825,902.3840291,160.278064,3.9,5.67,4047.0,25.55,52.3,149.1,0.501854819,23.0,7.5,2.0,9531.0,713.7566138,0.0615
2011-10-09,11.9659,332.2937,17.3283,333.6806,4.7055,410.4958,0.0,200.5273487,38.11309169,43.99990082,1396.367718,1343.592274,915.1483333,900.7888341,160.7351826,3.6,5.72,3616.0,24.15,51.2,158.1,0.40505329,21.0,7.9,2.7,8571.0,632.1678322,0.069
2011-10-10,11.9639,330.0651,17.5379,331.915,4.5486,410.4343,0.0,199.9753244,36.44086959,43.99990082,1397.021936,1345.312699,919.4919669,899.8484697,160.555023,3.2,5.84,3538.8,25.53,53.2,163.9,0.399324966,21.8,7.8,2.5,8985.0,605.9589041,0.054
2011-10-12,11.9627,328.395,16.7577,334.8913,4.5328,410.7344,0.0,199.3636692,29.85183901,43.99990082,1388.58834,1359.146512,926.0919217,895.814606,160.1800924,3.6,5.91,3804.0,24.69,54.7,167.5,0.44531549,23.8,7.8,2.8,8680.5,643.6548223,0.059
2011-10-13,11.962,328.5089,17.8409,336.2126,4.0405,411.4222,0.0,199.0145498,34.19405042,43.99990082,1385.538401,1368.774984,927.7036503,896.4203966,160.0171944,3.4,5.88,3954.4,24.69,52.7,164.4,0.404638629,22.1,7.3,2.1,8697.0,672.5170068,0.057
2011-10-15,11.9625,330.9136,16.8824,334.5168,4.1389,411.6654,0.0,200.4927498,38.37154167,43.99990082,1377.805908,1365.511002,927.4496938,897.2800314,159.5446042,3.7,5.75,3935.0,25.5,50.5,167.8,0.420669818,22.8,6.7,1.6,9453.2,684.3478261,0.034
2011-10-16,11.8766,331.6394,16.55,334.194,4.2131,411.4544,0.0,201.1099306,38.80787039,43.99990082,1376.7093,1360.587779,926.9873433,899.2819286,159.9029013,3.1,5.55,3910.0,26.06,48.7,197.4,0.633059892,24.0,6.5,1.5,13790.6,704.5045045,0.0325
2011-10-19,11.9618,331.353,14.4584,336.6021,4.8888,410.6774,0.0,198.0436552,36.46079838,43.99990082,1409.599443,1382.326533,928.5629114,893.6983542,160.9464487,3.4,5.77,3730.0,24.74,50.3,177.6,0.41013385,24.2,7.6,1.9,9812.8,646.4471404,0.0445
2011-10-20,11.2486,332.4017,11.9768,335.3511,3.8972,410.9608,0.0,196.6845264,35.29800345,43.99990082,1432.001289,1393.036598,924.5010516,892.8297567,160.8807734,3.4,5.85,3910.0,25.98,50.1,180.2,0.526549451,25.7,7.2,1.1,9614.5,668.3760684,0.0315
2011-10-23,9.9592,332.6984,12.0395,337.2873,3.9375,411.2598,0.0,196.593313,34.18812276,43.99990082,1455.556987,1408.877706,926.8073613,889.8647711,160.6207009,3.5,5.86,3630.0,25.89,51.6,181.3,0.477289169,21.7,7.6,1.9,9602.6,619.4539249,0.032
2011-10-25,9.9622,334.2988,11.3748,341.7152,3.8922,411.4109,0.0,195.6547636,35.50119111,43.99990082,1459.129975,1412.052809,912.91758,886.892137,161.0438315,3.6,5.64,3910.0,25.65,50.3,167.9,0.440396789,26.4,9.5,3.0,8359.0,693.2624113,0.0405
2011-10-27,9.9378,334.8619,10.7703,340.3678,3.7535,411.4138,0.0,196.3530901,31.67919789,43.99990082,1459.948846,1414.230959,915.8403149,890.1586573,161.2723603,3.8,5.46,3780.0,25.47,50.2,153.6,0.422156232,25.2,9.0,3.0,8069.0,692.3076923,0.047
2011-10-29,9.9653,335.5094,11.1764,340.3612,3.7426,411.5605,0.0,196.1785694,32.41924189,43.99990082,1462.060596,1417.757172,911.1151308,888.1550399,160.9464607,3.6,5.44,3668.5,24.88,51.6,155.3,0.322788232,23.7,10.0,3.7,8145.0,674.3566176,0.094
2011-11-01,9.9575,335.467,11.4271,341.6855,3.7184,410.988,0.0,197.2105876,33.47526211,43.99990082,1444.896809,1405.260679,919.17812,888.3583293,161.2242294,3.8,5.53,3735.0,24.75,51.6,149.1,0.413503119,23.0,9.1,3.0,7927.9,675.4068716,0.104
2011-11-02,9.9617,335.1339,11.5097,341.4539,3.7441,411.1753,0.0,197.3015252,32.62520262,43.99990082,1454.637691,1415.150237,918.3524139,887.572551,161.027379,3.7,5.5,3741.0,24.7,47.3,147.9,0.414762877,26.6,8.0,3.7,8529.1,680.1818182,0.0875
2011-11-04,9.962,334.9522,11.5978,342.7606,4.0239,411.586,0.0,197.6224986,30.03146138,43.99990082,1443.394384,1426.126143,922.0709182,886.1859839,161.0288159,3.8,5.51,3470.0,24.26,51.7,147.8,0.323271664,23.8,7.8,1.6,8133.1,629.7640653,0.0695
2011-11-07,9.9629,337.8182,10.1025,345.3613,4.0488,411.7286,0.0,196.3604736,31.63615991,43.99990082,1446.986875,1429.20321,914.8621336,885.4617631,160.6858174,4.5,5.3,3708.0,23.85,49.8,134.6,0.394828551,22.9,8.7,2.9,6776.7,699.6226415,0.147
2011-11-09,9.9623,337.4139,8.6232,343.7156,4.1829,410.919,0.0,197.3458604,32.46617981,43.99990082,1440.16919,1420.34539,917.1690709,886.0924685,160.7011914,4.1,5.55,3770.0,24.67,51.7,146.6,0.403993345,23.2,7.8,2.9,7925.1,679.2792793,0.087
2011-11-12,9.9615,336.5351,8.9313,342.2112,4.5548,410.5279,0.0,197.3633199,32.20747349,43.99990082,1440.113852,1415.800459,914.9648468,882.5287263,160.5220299,4.1,5.46,3448.7,24.33,52.1,152.6,0.417797459,24.9,7.9,3.3,8114.1,631.6300366,0.0425
2011-11-14,9.9634,334.9616,9.9451,340.9796,4.5663,410.5636,0.0,197.5368367,33.10332472,43.99990082,1444.583124,1411.061921,914.0948755,883.0418492,160.8159664,3.7,5.72,3620.0,24.65,50.7,154.3,0.391106185,23.2,8.4,3.3,8931.6,632.8671329,0.051
2011-11-15,9.9628,333.425,9.9706,342.5964,4.5628,409.9535,0.0,192.7054399,33.14943655,43.99990082,1442.815572,1416.906909,919.1316808,885.7230525,160.2822582,4.0,5.65,3740.0,25.2,49.5,154.2,0.374784202,24.5,7.0,1.7,8607.7,661.9469027,0.0585
2011-11-17,9.6059,331.0685,11.6648,342.4282,4.4929,410.5162,0.0,197.2237061,33.64270337,43.99990082,1427.047559,1417.834102,923.4762,880.5343412,161.3048365,3.6,5.76,3622.0,25.01,52.5,165.9,0.389293167,23.1,8.0,2.7,8294.3,628.8194444,0.029
2011-11-18,9.9238,330.8821,11.2432,340.4795,4.4978,410.73,0.0,197.4307704,34.35410105,43.99990082,1425.667017,1410.152295,924.6073291,883.2665212,160.440997,3.7,5.77,3557.0,24.93,49.1,161.5,0.303419608,26.6,7.0,2.6,8343.6,616.4644714,0.021
2011-11-20,9.9652,331.0055,9.0634,336.9671,4.0927,410.7919,0.0,198.1646267,30.79920672,43.99990082,1424.269368,1370.717846,925.434823,894.466039,160.8280245,3.4,5.86,3687.0,24.35,49.4,176.4,0.357961049,24.8,6.8,2.4,9130.8,629.1808874,0.0245
2011-11-21,9.9625,330.7426,10.6168,336.3068,4.0927,410.8486,0.0,196.7506689,29.73234634,43.99990082,1431.905754,1377.073657,922.9212399,889.5969965,161.2588159,3.3,5.7,4065.0,25.4,48.5,177.6,0.430379016,25.5,6.6,2.4,9710.4,713.1578947,0.026
2011-11-23,9.9639,331.7853,8.8548,339.8346,4.0764,410.8361,0.0,197.1938133,30.33568225,43.99990082,1434.507531,1385.714568,920.3678477,886.9499818,160.7708228,3.5,5.65,3709.0,24.89,56.0,193.9,0.445890026,22.7,7.6,2.4,9868.1,656.460177,0.024
2011-11-26,9.9631,335.3907,9.2658,340.9624,4.059,411.0926,0.0,195.2594095,31.19791159,43.99990082,1452.150347,1382.450162,910.8819887,883.0757855,161.503759,4.3,5.2,3892.2,23.74,44.7,156.0,0.409172365,28.8,8.6,2.4,8209.0,748.5,0.025
2011-11-28,9.9655,335.159,10.1818,341.9762,4.0662,410.9321,0.0,196.5402052,30.03848689,43.99990082,1454.069528,1376.76641,908.904875,883.0356626,161.1295593,4.8,5.53,3950.0,24.24,46.3,160.7,0.397729749,28.1,10.2,2.9,7662.9,714.2857143,0.0345
2011-12-01,9.9632,333.6012,8.815,343.381,4.1797,411.443,0.0,196.8665465,27.0454577,43.99990082,1458.246621,1400.945789,910.6599516,889.0332775,160.9334392,4.3,5.39,3934.0,24.21,49.8,161.2,0.395606051,26.4,10.7,3.0,8491.0,729.8701299,0.0335
2011-12-02,9.9619,333.5486,7.7421,342.4207,4.17,411.4066,0.0,196.682574,27.24337273,43.99990082,1461.896237,1409.481854,911.4293054,888.3110869,160.4770908,4.1,5.5,3785.0,24.58,47.6,153.9,0.395080727,24.0,9.6,2.5,7401.5,688.1818182,0.056
2011-12-04,9.9617,335.3557,4.6812,343.2308,4.0351,410.5422,0.0,196.3874777,28.51228773,43.99990082,1466.06442,1404.565378,913.2147774,887.7726228,161.2270059,3.6,5.51,3702.0,23.45,47.4,151.6,0.318163228,23.6,8.4,2.3,8246.8,671.8693285,0.0365
2011-12-06,9.9625,334.3926,8.0985,340.0228,3.4831,411.4248,0.0,196.8810515,28.84595954,43.99990082,1459.019407,1402.002812,911.043376,888.0151706,161.2930087,4.0,5.67,3872.0,24.48,47.6,156.3,0.438924445,25.9,7.8,1.6,8566.0,682.8924162,0.032
2011-12-08,9.9659,333.9703,6.7613,340.5467,3.427,411.6983,0.0,197.2709344,28.22294891,43.99990082,1461.310604,1401.602779,908.6918834,884.3023339,160.5101231,3.7,5.67,3684.0,24.85,47.8,160.9,0.363853576,27.1,6.3,2.1,7832.6,649.7354497,0.0325
2011-12-09,9.9624,333.6583,8.2865,341.3985,3.6305,411.6453,0.0,197.5398366,27.49132362,43.99990082,1441.253858,1399.789982,919.8780648,883.416322,160.8524701,3.4,5.8,3970.0,24.41,48.4,164.5,0.513502859,26.9,5.9,2.1,8355.0,684.4827586,0.03
2011-12-12,9.9623,333.6283,12.1679,339.5302,3.3072,412.0672,0.0,196.3788477,26.496214,43.99990082,1442.554516,1395.117656,917.0503921,878.3476022,160.6873474,3.5,5.72,3690.2,24.54,48.7,165.2,0.378676166,26.8,5.9,1.8,8126.0,645.1398601,0.0185
2011-12-14,9.9632,333.4989,10.3149,340.3831,3.4747,411.6695,0.0,196.192322,31.03848372,43.99990082,1446.973825,1395.064505,915.5190817,873.7611224,160.6996821,3.3,5.73,3675.2,24.36,49.4,173.5,0.372884749,30.1,5.6,1.9,7679.0,641.3961606,0.0215
2011-12-15,9.962,334.9896,5.9696,339.6551,3.6747,411.4492,0.0,196.9603324,32.48493482,43.99990082,1441.040686,1391.471869,915.9117625,873.1420346,160.9501178,3.2,5.74,3684.6,23.93,46.7,154.0,0.316951872,28.0,5.7,1.9,7510.0,641.9163763,0.023
2011-12-17,9.9667,337.5711,10.9885,342.7497,3.3832,411.5811,0.0,195.7678299,31.27150142,43.99990082,1447.806058,1391.386784,915.1876649,877.1040647,160.9336905,4.1,5.63,3790.0,24.53,47.7,147.0,0.380304855,32.9,6.5,2.0,6875.5,673.1793961,0.025
2011-12-18,9.9627,338.6959,9.1395,341.1782,3.0753,412.1404,0.0,195.8587707,29.550027,43.99990082,1449.505894,1394.038688,913.901698,873.9804595,161.2107181,4.0,5.48,3687.5,24.47,47.1,142.9,0.395060418,32.4,5.8,1.9,6212.0,672.9014599,0.0205
2011-12-20,9.9626,339.6371,3.9214,341.365,3.1849,412.2118,0.0,195.8119591,30.10543123,43.99990082,1451.023429,1393.654876,909.7288218,871.9380793,160.8690602,4.3,5.31,3657.0,24.11,47.2,134.7,0.326473537,36.1,7.1,2.0,6235.3,688.700565,0.0265
2011-12-21,9.9617,339.0611,9.7796,341.9949,3.3496,412.1634,0.0,195.6631202,30.26469453,43.99990082,1461.690986,1399.657259,908.4440286,872.7543158,160.5263972,4.4,5.43,3629.0,24.47,45.8,136.0,0.321598677,35.5,6.9,2.0,6325.9,668.3241252,0.023
2011-12-23,9.9619,337.1773,8.5341,339.6249,3.4047,412.0254,0.0,197.0461613,31.81999041,43.99990082,1472.61916,1375.693672,909.9032237,879.7587279,160.3473831,4.3,5.6,3640.0,24.15,46.4,142.1,0.335849922,36.1,7.8,1.9,6057.7,650.0,0.026
2011-12-24,9.9619,336.5663,9.6929,339.7408,3.3846,411.9786,0.0,195.7610317,32.17273624,43.99990082,1475.592822,1373.885844,909.9408468,882.0216188,160.4603885,4.4,5.54,3755.0,23.99,39.9,147.7,0.330094299,34.6,6.3,1.8,5715.4,677.7978339,0.0245
2011-12-26,9.9685,334.303,15.7687,341.8099,3.4094,412.0045,0.0,195.825,30.97952336,43.99990082,1451.73914,1375.833827,921.0092969,879.5154177,161.1621062,4.4,5.66,3913.0,23.63,45.8,170.5,0.394451027,31.6,9.3,1.8,5501.2,691.3427562,0.0235
2011-12-27,9.9621,332.7204,11.0604,339.3431,3.3681,412.0662,0.0,195.746489,29.25641784,43.99990082,1452.60178,1380.209979,920.8037984,879.837121,161.0150668,4.7,5.82,3610.0,23.27,39.1,167.5,0.300014896,31.7,6.1,1.6,5271.9,620.2749141,0.026
2011-12-29,9.9623,333.0,11.957,339.4957,3.0117,412.2309,0.0,196.0126969,29.96417457,43.99990082,1452.675172,1380.833637,919.2408867,878.2991598,160.7055612,3.8,5.96,3590.0,24.08,47.9,161.3,0.291365289,26.9,9.1,1.5,5450.6,602.3489933,0.0255
2011-12-30,9.9626,332.8053,11.4597,336.5842,3.227,412.1677,0.0,196.1676186,30.64562046,43.99990082,1453.660604,1381.832547,918.6263249,878.5312823,160.5586562,3.5,5.75,3920.0,24.8,48.4,165.4,0.398344743,22.1,9.4,1.5,6001.09,681.7391304,0.024
2012-01-01,9.9623,332.9071,12.5838,338.3617,3.3578,412.1299,0.0,196.4348872,31.21188906,43.99990082,1455.676511,1367.639284,917.0630875,885.3510882,160.2618935,3.8,5.73,3702.0,23.78,46.9,168.9,0.358997049,21.2,6.9,1.5,7231.19,646.0732984,0.019
2012-01-04,9.9665,333.3853,12.2072,338.8696,3.4048,412.0677,0.0,197.3216696,30.84524628,43.99990082,1448.251149,1371.573808,919.2774965,885.4945705,160.327136,3.9,5.75,3713.0,23.54,44.9,159.0,0.340251713,22.4,9.6,1.3,7082.15,645.7391304,0.0235
2012-01-07,9.9627,336.0018,9.9866,338.2755,3.3655,412.207,0.0,196.2370093,30.0749448,43.99990082,1431.916477,1367.149141,924.5464636,885.3647293,160.8810785,4.4,5.43,3274.0,24.85,47.7,132.8,0.304966583,18.4,9.7,1.1,5683.23,602.946593,0.02
2012-01-08,9.9624,337.791,8.3472,339.0115,3.3581,412.385,0.0,195.989092,30.19446018,43.99990082,1429.901911,1366.209232,922.2716798,885.187549,160.5873569,4.4,5.38,3523.0,23.72,48.5,134.2,0.376819529,18.2,8.7,0.9,5038.0,654.8327138,0.0225
2012-01-09,9.9615,338.3608,8.6307,339.3839,3.3499,412.3581,0.0,196.5319352,30.39875925,43.99990082,1426.038795,1363.823321,921.3569414,884.8134719,160.7833628,4.0,5.47,3498.0,23.92,46.6,130.1,0.308670178,18.0,7.5,1.0,5121.0,639.488117,0.0225
2012-01-11,9.9617,336.4957,9.6354,340.6623,3.392,412.2066,0.0,197.9935049,32.03783788,43.99990082,1424.573304,1367.633562,921.7348257,883.5158737,160.6196549,4.3,5.41,3320.0,23.79,48.1,134.6,0.275348971,15.9,9.9,1.0,4986.0,613.6783734,0.0215
2012-01-12,9.9661,336.1409,10.2265,339.0859,3.3974,412.3243,0.0,197.7023984,31.83476045,43.99990082,1426.289683,1369.052753,921.1597791,885.7259525,160.1306416,4.2,5.55,3130.0,24.38,46.1,134.0,0.294907986,14.8,8.7,1.1,5127.12,563.963964,0.0245
2012-01-14,9.9631,334.3655,10.5736,336.98,3.3587,412.2134,0.0,196.979226,29.19940371,43.99990082,1437.096388,1368.138596,917.6198505,879.8274735,160.3101831,4.2,5.79,3530.0,24.05,45.4,143.7,0.283904172,12.8,7.1,0.9,5021.32,609.671848,0.021
2012-01-15,9.9617,333.9247,11.5816,336.5,3.4526,412.233,0.0,197.5078989,29.30170628,43.99990082,1438.418077,1367.256859,917.1544144,879.7438325,160.0500089,4.1,5.75,3166.0,24.05,44.7,146.2,0.26276691,12.6,7.9,0.9,5003.0,550.6086957,0.0195
2012-01-17,9.9618,333.6445,11.4376,339.3328,3.3165,412.3149,0.0,196.6703379,29.24189434,43.99990082,1445.611136,1376.914075,913.0599267,880.5476416,159.7900261,4.1,5.69,3309.0,23.23,46.4,145.9,0.285939744,12.2,8.5,1.1,5659.63,581.5465729,0.022
2012-01-19,9.9631,332.2847,12.2457,337.2813,3.4444,412.1025,0.0,198.0619739,29.86665956,43.99990082,1451.147992,1382.747595,912.603185,878.6509974,159.5930659,3.7,5.92,3420.0,24.31,48.3,158.2,0.307188944,12.7,8.4,0.8,6744.98,577.7027027,0.0235
2012-01-22,9.9625,333.9363,11.4436,339.6044,3.5263,412.0772,0.0,198.3756597,32.60011441,43.99990082,1456.097208,1360.182572,911.2894251,889.9287717,160.0333051,3.7,5.82,3395.0,24.7,50.5,157.1,0.454285772,13.8,13.1,1.0,7179.98,583.3333333,0.025
2012-01-26,9.9627,332.1344,13.7914,338.2688,3.4943,412.1075,0.0,198.1533656,33.38225465,43.99990082,1460.936463,1373.889075,907.9666268,888.1912344,160.3594995,3.6,5.88,3550.0,24.58,49.4,153.9,0.338548037,13.7,10.3,0.9,7783.63,603.7414966,0.0245
2012-01-28,9.9505,332.2598,13.553,338.3875,3.4608,412.0769,0.0,198.2076861,32.74286848,43.99990082,1469.64526,1379.008506,908.4986399,888.1773248,160.1472536,3.5,6.0,3360.0,24.75,47.3,160.4,0.314583106,16.3,10.9,1.4,7430.78,560.0,0.0225
2012-01-31,9.9631,331.4221,12.4414,336.2124,3.4762,412.1697,0.0,196.9222885,32.96166126,43.99990082,1444.622779,1373.207887,917.7676372,885.3886955,160.0826995,3.5,5.7,3600.0,24.52,47.1,156.2,0.306731275,14.1,10.9,1.2,6731.38,631.5789474,0.023
2012-02-02,9.9633,331.5973,10.2053,339.7508,3.5556,411.895,0.0,198.6101831,34.18533008,43.99990082,1423.170469,1371.421541,923.946392,886.3221044,160.6851223,4.0,5.78,3620.0,24.34,45.3,154.3,0.29967349,12.8,10.0,1.3,5884.0,626.2975779,0.0245
2012-02-05,9.9649,332.5086,11.4593,338.9714,3.3135,411.8988,0.0,196.4705007,31.09340181,43.99990082,1429.303662,1382.061372,923.7573787,887.5339493,160.3269448,4.5,5.65,3474.0,24.7,48.6,146.9,0.387202782,13.5,9.8,1.2,6064.0,614.8672566,0.023
2012-02-07,9.9622,335.5906,7.3854,339.1106,2.9402,411.9965,0.0,197.4921374,32.28287034,43.99990082,1424.097,1356.469995,924.5649713,898.7296559,159.6582515,3.9,5.66,3530.0,24.74,47.5,151.3,0.473781877,13.4,9.4,1.4,5797.0,623.6749117,0.029
2012-02-08,9.9604,335.3535,9.0066,337.3301,3.4691,411.6611,0.0,198.4125551,32.88187993,43.99990082,1420.270322,1352.769263,924.1157747,899.5705695,159.9518129,4.0,5.49,3539.0,24.76,48.5,148.1,0.400735448,13.9,8.8,1.1,6747.0,644.6265938,0.0285
2012-02-11,9.966,333.4912,12.0303,338.6175,3.3517,411.935,0.0,197.8242438,31.51190045,43.99990082,1425.758772,1362.600319,923.088408,897.4746604,160.4570731,3.8,5.69,3653.0,25.09,49.7,162.1,0.534281814,13.3,7.5,1.2,7233.0,642.0035149,0.0215
2012-02-13,9.9639,331.6194,12.7211,339.2216,3.15,412.1107,0.0,198.1291314,31.77680294,43.99990082,1405.883035,1364.202606,933.6202087,894.9149558,160.3437019,3.9,5.74,3572.0,24.49,48.7,160.8,0.437758945,12.9,8.2,1.0,6414.0,622.2996516,0.021
2012-02-15,9.9637,332.6928,9.8756,341.0689,3.3785,411.5052,0.0,196.0692667,30.84625046,43.99990082,1412.877235,1357.084621,932.9818907,893.4881213,159.061552,4.1,5.62,3700.0,24.38,46.6,159.2,0.56710012,13.7,7.8,1.1,5621.0,658.3629893,0.0215
2012-02-17,9.9608,332.044,11.0938,339.8314,3.3823,411.6068,0.0,196.0912195,33.99050938,43.99990082,1422.650679,1358.839065,930.3106705,891.8298005,160.4079644,4.2,5.47,3728.0,23.58,45.1,152.7,0.390188757,14.0,6.3,1.1,5053.0,681.535649,0.025
2012-02-20,9.9618,331.4394,12.7038,338.1801,3.345,411.9113,0.0,196.0682624,32.35551541,43.99990082,1434.92774,1339.48069,928.4460742,902.0095936,160.7831141,4.5,5.61,3580.0,24.05,48.4,161.7,0.469146315,11.3,8.4,1.0,4341.52,638.1461676,0.026
2012-02-23,9.9624,331.186,11.5336,339.5701,3.3471,411.7319,0.0,195.527907,29.51679629,43.99990082,1415.56379,1340.86198,937.0674647,896.3683958,159.8371683,4.5,5.61,3613.0,23.81,49.0,156.6,0.39292928,13.6,6.3,0.7,4250.62,644.0285205,0.0215
2012-02-26,9.9623,333.9942,11.2646,341.5529,3.3763,411.7711,0.0,196.6286719,33.60528684,43.99990082,1402.639041,1342.605207,936.025754,897.4872876,160.490604,3.9,5.42,3500.0,23.76,46.2,138.4,0.434757196,13.2,9.3,0.9,4166.0,645.7564576,0.022
2012-02-29,9.9585,335.0029,10.8975,340.4872,3.3328,411.8872,0.0,196.0327927,33.26151812,43.99990082,1408.004306,1350.333278,933.6113439,897.4341792,160.5876155,4.5,5.82,3220.0,23.41,49.8,171.3,0.321593289,15.3,6.1,0.8,4495.88,553.2646048,0.02
2012-03-03,9.964,333.1309,10.674,341.4696,3.3303,412.0411,0.0,197.8346563,30.85183817,43.99990082,1385.968213,1365.782746,942.8861777,900.5642811,160.6531111,3.3,5.56,3270.0,24.0,49.6,148.9,0.379468099,16.9,8.0,2.2,7803.0,588.1294964,0.021
2012-03-06,9.9601,333.681,9.7548,340.8122,3.3859,412.0842,0.0,197.4683603,31.34801622,43.99990082,1388.343775,1379.158571,940.9792628,898.6320211,159.1206047,3.7,5.77,3186.0,24.57,46.8,150.0,0.442634489,21.9,7.0,1.3,7646.09,552.1663778,0.077
2012-03-09,9.9598,333.6215,10.4876,340.5407,3.3443,412.1359,0.0,198.1221118,32.10881144,43.99990082,1395.907631,1373.90431,938.2678467,902.2716238,152.3074018,3.4,5.66,3270.0,24.98,50.6,154.0,0.403032302,18.8,7.4,1.8,8534.59,577.7385159,0.0605
