Datetime,612FI747.PV,612FC702.PV,612FQI110.PV,612TI173F.PV,612TC106F.PV,612FQI116.PV,612TC173K.PV,612TC109E.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TI141A.PV,H12TI140A.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612PI145A.PV,612FC129.pv,612AI106A.pv,612AI106B.pv,612TC170A.PV,612TI170G.PV,612AI108A.pv,612AI108B.pv,612PC148A.pv,612FI130.PV,612FC148.PV,612TI707.PV,612FC195A.PV,612PC166Z.PV,612AI111B3.PV/100,(612FI143A.PV+612FI143B.PV+612FI143C.PV)/3,612FC201A.PV,612FC201B.PV,612FC201C.PV,612FC201D.PV,612FQI210.PV,612TI273F.PV,612TC206F.PV,612FQI216.PV,612TC273K.PV,612TC209E.PV,612TC238B.PV,612TC238A.PV,612PI231A.PV,612FC223.PV,612FC224.PV,612FC225.PV,612TI241A.PV,H12TI240A.PV,612TC268B.PV,612TC268A.PV,612FC227A.PV,612FC227B.PV,612PI245A.PV,612FC229.pv,612AI206A.pv,612AI206B.pv,612TC270A.PV,612TI270G.PV,612AI208A.pv,612AI208B.pv,612PC248A.pv,612FI330.PV,612FC248.PV,612TI707.PV,612FC295A.PV,612PC266Z.PV,612AI211B3.PV/100,(612FI243A.PV+612FI243B.PV+612FI243C.PV)/3,"Gravity, API",Specific Gravity 15.5/15.5,Total Sulfur,Total Nitrogen,IBP,5% Mass,10% Mass,20% Mass,30% Mass,40% Mass,50% Mass,60% Mass,vis 100°C,vis 175°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,SARA,Saturates,Aromatics,Resin,Asphaltene,Chloride,Residual at 579'C %,SARAII,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT(TR1),SHFT(TR2)
2010-09-23,270.0417 ,7.9733 ,184.0145 ,283.6827 ,332.0894 ,46766.0960 ,326.0004 ,448.8003 ,402.0261 ,342.1288 ,157.9718 ,18.0275 ,0.0000 ,0.0000 ,372.8568 ,389.0381 ,407.4610 ,355.1333 ,32977.9671 ,13778.0251 ,148.7572 ,0.9490 ,42.8005 ,670.3734 ,403.0531 ,402.1704 ,58.4997 ,688.5638 ,25.0019 ,153.8301 ,17.4411 ,382.6294 ,0.0000 ,174.1501 ,0.7248 ,114236.9515 ,145.3509 ,0.0000 ,37.5608 ,0.0000 ,188.0000 ,280.9089 ,313.4199 ,62291.2791 ,324.9995 ,382.8613 ,402.7857 ,320.2422 ,161.8771 ,10.0056 ,6.3479 ,6.0338 ,377.2786 ,386.4806 ,408.2553 ,358.8789 ,39247.0225 ,12907.6477 ,152.2535 ,1.5337 ,54.8165 ,668.1743 ,403.1633 ,402.2129 ,65.5409 ,696.3805 ,25.0661 ,2000.0000 ,0.0000 ,382.6294 ,0.0000 ,177.9695 ,0.7119 ,126272.2469 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,460
2010-09-24,274.1024 ,7.9771 ,184.0023 ,283.3744 ,332.2197 ,47999.5901 ,331.4579 ,453.1783 ,402.0340 ,342.8519 ,158.1176 ,18.0260 ,0.1684 ,0.0000 ,373.8656 ,389.9156 ,408.0677 ,357.0995 ,34417.7138 ,13583.2193 ,148.8934 ,1.1693 ,42.8895 ,672.6942 ,403.4516 ,402.5999 ,58.7704 ,689.4730 ,24.8858 ,150.9082 ,16.8895 ,381.3100 ,0.0000 ,174.2634 ,0.7250 ,116382.4486 ,147.9885 ,0.0000 ,34.7038 ,0.0000 ,188.0000 ,281.0387 ,313.8761 ,63222.3833 ,324.9918 ,398.0120 ,401.5557 ,322.6816 ,162.0378 ,10.0054 ,1.2413 ,6.0355 ,378.3646 ,388.0141 ,407.1145 ,360.4533 ,40296.1316 ,12707.7027 ,152.3770 ,1.5227 ,52.6282 ,677.2347 ,402.1411 ,401.1669 ,71.2366 ,703.1861 ,24.9229 ,2000.0000 ,0.0000 ,381.3100 ,0.0000 ,178.0780 ,0.7149 ,127634.7568 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,460
2010-09-25,278.0186 ,7.9780 ,183.2573 ,283.8269 ,332.2444 ,47998.8478 ,339.9987 ,448.5918 ,402.0416 ,342.4342 ,158.0914 ,18.0263 ,0.8440 ,0.0000 ,372.2450 ,388.6705 ,409.0994 ,358.2612 ,35187.2276 ,12813.4135 ,148.8597 ,1.1001 ,44.4499 ,672.0847 ,404.2632 ,403.4263 ,60.9166 ,689.6188 ,24.9992 ,160.4606 ,17.1226 ,382.7826 ,0.0000 ,174.2530 ,0.8181 ,115801.3389 ,147.9924 ,0.0000 ,34.6983 ,0.0000 ,188.2000 ,282.0687 ,312.0807 ,63198.7060 ,325.5255 ,398.5923 ,403.4283 ,321.1002 ,162.0479 ,10.0045 ,1.3926 ,6.0347 ,380.2003 ,389.6924 ,408.9613 ,363.1796 ,41606.1262 ,11396.1861 ,152.4005 ,1.5163 ,54.6972 ,672.8805 ,403.8146 ,402.8710 ,67.9510 ,700.6537 ,25.0476 ,2000.0000 ,0.0000 ,382.7826 ,0.0000 ,178.1133 ,0.8048 ,127731.7635 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-26,279.5843 ,7.9777 ,183.4543 ,283.1923 ,332.8554 ,48000.4901 ,340.0149 ,454.9949 ,401.3330 ,343.6718 ,158.1023 ,18.0261 ,0.6680 ,0.0000 ,372.1670 ,388.5650 ,408.9605 ,358.0778 ,35124.3708 ,12874.2883 ,148.8560 ,1.3030 ,43.9806 ,673.0624 ,404.1499 ,403.3843 ,61.5713 ,691.3024 ,24.9953 ,156.1465 ,18.3602 ,381.7507 ,0.0000 ,174.2435 ,0.9690 ,115409.0803 ,149.4987 ,0.0000 ,32.1359 ,0.0000 ,190.5000 ,280.9975 ,313.7606 ,62188.5576 ,331.1301 ,393.9010 ,404.0639 ,321.6542 ,162.0118 ,8.1346 ,6.3071 ,7.3915 ,377.9142 ,387.9433 ,407.3846 ,365.3233 ,44370.7423 ,8630.6331 ,152.3566 ,1.5185 ,55.1574 ,675.9426 ,402.2406 ,401.3298 ,72.7791 ,702.5660 ,25.0469 ,2000.0000 ,0.0000 ,381.7507 ,0.0000 ,178.0817 ,0.9531 ,127295.9812 ,4.2,1.043,5.36,4285.2,489,537,552,575,597,620,645,673,5633,111.3,23.75,44.9,139.8,11.9,,16.2,10.74,18.5,0.26,,,,,,,,7.76,,,,
2010-09-27,290.9078 ,7.9746 ,183.9970 ,285.5984 ,328.8736 ,48840.4924 ,340.0136 ,441.2467 ,402.9965 ,338.8345 ,158.1283 ,18.0256 ,4.5572 ,3.0749 ,369.0290 ,385.4060 ,411.2484 ,355.5500 ,35253.7647 ,14393.6311 ,148.8813 ,1.2465 ,47.7367 ,668.3994 ,406.1225 ,405.3589 ,60.0801 ,687.3553 ,25.2216 ,158.8390 ,17.4692 ,385.6728 ,0.0000 ,174.3026 ,0.9627 ,117353.2401 ,153.4483 ,0.0000 ,27.8849 ,0.0000 ,194.1000 ,281.0012 ,313.4748 ,61496.2272 ,339.2476 ,378.5664 ,404.3409 ,319.3305 ,162.3091 ,4.9763 ,8.6154 ,10.9873 ,376.1898 ,386.1579 ,408.4723 ,365.3376 ,44014.7175 ,8982.0118 ,152.2622 ,1.5194 ,58.0160 ,676.4301 ,403.2323 ,402.3339 ,74.4736 ,704.2784 ,25.2641 ,2000.0000 ,0.0000 ,385.6728 ,0.0000 ,178.4715 ,0.9490 ,126208.7629 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,
2010-09-28,293.4100 ,7.9624 ,183.9971 ,286.6243 ,327.3748 ,49782.0856 ,339.2541 ,443.9665 ,403.8543 ,338.1688 ,158.2946 ,18.0262 ,5.6835 ,3.9771 ,368.8870 ,385.2264 ,411.8420 ,355.0610 ,36064.9899 ,15466.3384 ,149.0538 ,1.3596 ,49.2876 ,672.4830 ,406.5797 ,405.6045 ,61.8185 ,689.3293 ,25.2409 ,168.6938 ,20.0748 ,384.8800 ,0.0000 ,174.4374 ,0.9612 ,119816.8222 ,151.2350 ,0.0000 ,24.3408 ,0.0000 ,189.5000 ,282.3459 ,311.6174 ,61708.1597 ,335.1959 ,379.7132 ,405.1702 ,318.2853 ,162.3756 ,4.4752 ,8.3847 ,10.9712 ,376.8599 ,386.4108 ,408.8333 ,364.1850 ,43640.6367 ,9358.7274 ,152.3466 ,1.5252 ,58.0557 ,677.2397 ,403.4208 ,402.4556 ,71.1067 ,705.0296 ,25.2791 ,1724.9832 ,0.0000 ,384.8800 ,0.0000 ,178.4830 ,0.9483 ,126754.2247 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,640
2010-09-29,292.8213 ,7.9649 ,186.7377 ,287.6047 ,327.4358 ,49995.6808 ,331.5026 ,443.0976 ,404.9018 ,338.1110 ,158.3463 ,15.1177 ,7.9909 ,3.9769 ,370.0867 ,386.5204 ,412.1891 ,356.3642 ,37092.0388 ,14909.3419 ,149.1456 ,1.3437 ,51.0951 ,670.3479 ,407.0413 ,406.2752 ,61.2883 ,688.6634 ,25.2497 ,221.9036 ,20.6710 ,386.4229 ,0.0000 ,174.5099 ,0.9615 ,120829.8484 ,150.9758 ,0.0000 ,23.2330 ,0.0000 ,189.0000 ,282.8480 ,310.4126 ,61683.2626 ,329.7156 ,388.0373 ,405.0793 ,318.2499 ,162.5039 ,4.6264 ,7.3087 ,11.0531 ,377.9040 ,387.0809 ,409.4186 ,360.7666 ,40178.8415 ,12819.6514 ,152.4276 ,1.5301 ,58.4034 ,675.8056 ,404.2797 ,403.4751 ,69.7473 ,704.8351 ,25.2899 ,772.9687 ,0.0000 ,386.4229 ,0.0000 ,178.5949 ,0.9518 ,126963.5793 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,
2010-09-30,291.9947 ,7.9639 ,183.8836 ,287.7846 ,326.1344 ,49999.4000 ,329.9489 ,449.8234 ,404.5059 ,337.8707 ,158.3695 ,15.0278 ,8.6131 ,3.9767 ,368.3415 ,385.1343 ,412.0083 ,355.8816 ,38132.1901 ,13867.0954 ,149.1262 ,1.3709 ,50.7270 ,673.1557 ,406.6967 ,405.7662 ,60.8389 ,689.2392 ,25.1662 ,160.9020 ,19.3987 ,385.5709 ,0.0000 ,174.5120 ,0.9618 ,120697.7279 ,150.9756 ,0.0000 ,24.7142 ,0.0000 ,189.0000 ,282.1525 ,310.5547 ,61761.1181 ,327.8920 ,393.0582 ,405.0735 ,319.0607 ,162.5115 ,4.3294 ,6.0905 ,10.9820 ,377.8545 ,387.4657 ,409.3190 ,361.8405 ,41376.3104 ,11623.3674 ,152.4923 ,1.5265 ,57.1765 ,672.4917 ,404.0178 ,403.0945 ,69.5193 ,705.6214 ,25.2061 ,889.7642 ,0.0000 ,385.5709 ,0.0000 ,178.5892 ,0.9514 ,127448.1749 ,4.4,1.0408,5.3,3770,476,540,560,588,615,647,685,726,5572,109,24.96,31.7,95.1,6.2,,8.5,12.57,19.4,0.29,,,,,,,,6.84,,,,
2010-10-01,292.9513 ,7.9589 ,184.0054 ,288.4965 ,326.2915 ,50001.5987 ,321.4575 ,456.2821 ,403.9715 ,338.8831 ,158.4348 ,15.0270 ,8.1202 ,3.9770 ,368.2938 ,385.0100 ,412.0093 ,354.3842 ,37968.2677 ,14031.5195 ,149.1788 ,1.2399 ,49.4889 ,674.1161 ,406.7053 ,405.9237 ,60.5904 ,689.8671 ,25.1107 ,188.2432 ,18.9543 ,386.0755 ,0.0000 ,174.5694 ,0.9629 ,121202.5956 ,151.9627 ,0.0000 ,23.4564 ,0.0000 ,189.9000 ,280.5224 ,311.1860 ,61728.9361 ,328.3090 ,394.6284 ,405.1004 ,319.7457 ,162.6000 ,4.0959 ,4.3891 ,10.9702 ,378.2414 ,387.9157 ,409.5710 ,362.4725 ,41288.3273 ,11703.5281 ,152.5605 ,1.5334 ,55.4525 ,677.0148 ,404.4391 ,403.5871 ,69.8100 ,706.7763 ,25.1510 ,1892.7678 ,0.0000 ,386.0755 ,0.0000 ,178.7181 ,0.9521 ,127247.7066 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,
2010-10-02,299.8563 ,7.9598 ,184.0022 ,288.1464 ,326.4885 ,50002.1599 ,320.9975 ,461.9630 ,403.9524 ,339.6869 ,158.4232 ,15.0274 ,7.4876 ,5.0531 ,367.5536 ,384.4883 ,411.7289 ,353.9192 ,37816.5650 ,14182.8959 ,149.1619 ,1.1037 ,50.1182 ,675.5963 ,406.3386 ,405.5050 ,62.4261 ,696.6854 ,25.1587 ,186.4905 ,15.3975 ,385.9441 ,0.0000 ,174.5498 ,0.9610 ,121314.9246 ,155.9700 ,0.0000 ,22.2702 ,0.0000 ,194.0000 ,278.5444 ,313.6834 ,61822.6325 ,333.0547 ,384.2439 ,406.5257 ,320.4288 ,162.5320 ,4.2572 ,9.0159 ,11.1553 ,376.9657 ,386.8494 ,408.8144 ,364.7537 ,43167.7795 ,9838.5669 ,152.5125 ,1.5363 ,56.6072 ,677.7212 ,403.8666 ,402.9007 ,80.0802 ,708.0080 ,25.2200 ,1893.1949 ,0.0000 ,385.9441 ,0.0000 ,178.7078 ,0.9497 ,127026.1028 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-03,299.5638 ,7.9643 ,184.0037 ,287.5712 ,327.6623 ,49996.7225 ,320.2103 ,454.8926 ,403.4312 ,339.9241 ,158.3862 ,15.0288 ,5.8474 ,5.9777 ,366.8902 ,384.0889 ,411.8267 ,352.9554 ,37515.8142 ,14483.9728 ,149.1511 ,1.3538 ,49.2676 ,676.4609 ,406.6732 ,405.5992 ,63.1157 ,699.6094 ,25.2144 ,156.4581 ,19.0872 ,385.8244 ,0.0000 ,174.5328 ,0.9595 ,121229.3656 ,155.9803 ,0.0000 ,22.8028 ,0.0000 ,194.0000 ,281.2908 ,313.5977 ,61878.1827 ,333.9982 ,390.5631 ,406.9432 ,321.1711 ,162.0508 ,3.8920 ,7.5272 ,11.9687 ,377.9009 ,387.1545 ,410.7967 ,364.7174 ,42493.5887 ,10523.6259 ,152.0514 ,1.5386 ,58.8016 ,675.8422 ,405.5907 ,404.5044 ,76.8907 ,706.6532 ,25.2859 ,1891.1020 ,0.0000 ,385.8244 ,0.0000 ,178.2112 ,0.9446 ,126758.1585 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-04,297.7919 ,7.9615 ,183.9946 ,289.3457 ,326.4042 ,50000.3785 ,320.0013 ,449.0045 ,404.9986 ,338.2123 ,158.3691 ,15.0227 ,9.2480 ,5.9770 ,365.9433 ,383.0659 ,412.9876 ,352.3555 ,36763.4391 ,15235.8632 ,149.1858 ,1.3973 ,51.9792 ,673.1074 ,407.5974 ,406.6093 ,62.7458 ,695.8828 ,25.3016 ,145.8596 ,21.6903 ,386.6530 ,0.0000 ,174.5206 ,0.9582 ,120881.3925 ,156.0580 ,0.0000 ,22.2284 ,0.0000 ,193.2000 ,281.6846 ,313.7277 ,61862.0305 ,334.0141 ,389.6352 ,406.9988 ,321.1780 ,162.5751 ,4.6525 ,7.0150 ,11.9696 ,378.1868 ,387.5136 ,410.5504 ,363.8855 ,41346.4841 ,11655.6095 ,152.5146 ,1.5431 ,58.9178 ,678.4346 ,405.2673 ,404.2147 ,80.5121 ,707.0761 ,25.3647 ,1892.7190 ,0.0000 ,386.6530 ,0.0000 ,178.6862 ,0.9450 ,126440.4372 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950
2010-10-05,308.7856 ,7.9600 ,184.0005 ,289.3401 ,325.7966 ,50001.0969 ,321.6571 ,441.2153 ,405.1749 ,336.9355 ,158.3640 ,15.0229 ,9.7277 ,5.9768 ,365.9317 ,382.9424 ,413.0596 ,352.5054 ,36573.0106 ,15426.3855 ,149.2067 ,1.3935 ,53.2247 ,674.9014 ,407.6564 ,406.7940 ,64.5777 ,697.9832 ,25.2814 ,147.2329 ,21.9532 ,386.8073 ,0.0000 ,174.5332 ,0.9584 ,121079.7461 ,161.1044 ,0.0000 ,13.0000 ,0.0000 ,189.8000 ,282.8873 ,311.7956 ,63082.8478 ,337.3239 ,383.7230 ,407.0131 ,319.1697 ,162.6664 ,3.6733 ,8.8081 ,11.9692 ,377.2252 ,386.2834 ,410.6113 ,361.3306 ,39424.0341 ,13570.7206 ,152.5737 ,1.5447 ,58.9205 ,680.7014 ,405.1331 ,404.1699 ,82.9957 ,709.9940 ,25.3374 ,1930.0333 ,0.0000 ,386.8073 ,0.0000 ,178.7207 ,0.9462 ,127214.0611 ,3.9,1.0441,5.5,3481.2,421,536,556,583,610,640,674,712,6536,136.3,25.2,50.2,152.3,10.7,12.6,1.8,13.3,21.44,0.31,,,,,,,,8.15,,,1010,
2010-10-06,314.5530 ,7.9608 ,183.9984 ,288.6037 ,324.5690 ,50001.0742 ,330.5594 ,443.3134 ,405.9986 ,335.9497 ,158.3247 ,15.0254 ,9.8994 ,5.9768 ,366.9914 ,383.5562 ,413.0515 ,352.0464 ,34203.8476 ,17795.2409 ,149.1863 ,1.3612 ,54.5841 ,673.9518 ,407.8593 ,407.0809 ,64.5305 ,698.1941 ,25.2884 ,145.1857 ,20.3868 ,387.6091 ,0.0000 ,174.5273 ,0.9589 ,120509.7002 ,165.9788 ,0.0000 ,10.0000 ,0.0000 ,185.2000 ,282.3309 ,311.0901 ,64004.5255 ,334.9908 ,368.7891 ,407.1442 ,316.9619 ,162.7212 ,7.9702 ,7.7884 ,11.9691 ,377.1693 ,384.2925 ,410.4354 ,361.1809 ,41264.1907 ,11735.9964 ,152.5818 ,1.5442 ,59.1250 ,684.1880 ,404.9464 ,404.1723 ,97.0965 ,714.1580 ,25.3330 ,1526.7187 ,0.0000 ,387.6091 ,0.0000 ,178.7698 ,0.9465 ,128371.1690 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850
2010-10-07,320.4989 ,7.9683 ,184.0055 ,290.0558 ,323.9009 ,49999.7939 ,332.0448 ,449.8321 ,405.7098 ,335.9932 ,158.3099 ,15.0290 ,7.3788 ,6.6868 ,369.2457 ,385.3676 ,414.8365 ,346.9309 ,28279.4471 ,24333.2604 ,149.1562 ,1.3339 ,55.0449 ,667.7838 ,409.6495 ,408.8832 ,62.2892 ,693.5664 ,25.3084 ,155.3976 ,18.1493 ,389.9305 ,0.0000 ,174.5381 ,0.9568 ,121267.8483 ,170.3629 ,0.0000 ,10.0000 ,0.0000 ,180.7000 ,283.1677 ,309.2075 ,63695.3281 ,335.0394 ,374.6257 ,407.0077 ,316.1792 ,162.6602 ,15.1359 ,3.2658 ,12.0463 ,379.0321 ,384.2200 ,411.8850 ,356.4346 ,36293.7435 ,16666.8822 ,152.5034 ,1.5777 ,60.0080 ,685.1570 ,406.4169 ,405.5545 ,113.8868 ,716.4561 ,25.3372 ,790.6006 ,0.0000 ,389.9305 ,0.0000 ,178.7187 ,0.9440 ,128177.2332 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720
2010-10-08,327.1517 ,7.9624 ,183.9929 ,290.9022 ,325.3110 ,50000.2878 ,332.9554 ,446.6174 ,404.8821 ,336.9844 ,158.4131 ,15.0246 ,0.0000 ,8.3863 ,373.6602 ,389.3490 ,414.2178 ,330.2069 ,12545.3329 ,42464.1235 ,149.3192 ,1.3652 ,52.1901 ,680.4828 ,409.7469 ,409.0085 ,63.9153 ,703.0172 ,24.9469 ,154.7807 ,19.1670 ,390.2904 ,0.0000 ,174.6179 ,0.9563 ,124011.6679 ,174.0049 ,0.0000 ,9.0000 ,0.0000 ,180.0000 ,284.1990 ,309.2705 ,64298.2903 ,334.9900 ,373.8737 ,405.8184 ,316.3221 ,162.6993 ,15.3441 ,0.0000 ,11.6460 ,380.9607 ,386.6483 ,412.0607 ,343.1945 ,21483.6437 ,31516.6242 ,152.4880 ,1.6584 ,57.0607 ,693.1115 ,406.7189 ,405.8242 ,133.9402 ,722.0124 ,24.9712 ,772.6447 ,0.0000 ,390.2904 ,0.0000 ,178.7122 ,0.9449 ,128251.5455 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,
2010-10-09,331.5037 ,7.9612 ,184.0099 ,288.0798 ,324.3643 ,50001.4574 ,327.7959 ,453.7099 ,404.9568 ,337.0123 ,158.4613 ,15.0263 ,0.0000 ,8.2370 ,373.4595 ,389.2024 ,413.5656 ,332.1469 ,14519.4329 ,40477.6772 ,149.3470 ,1.3744 ,51.9559 ,683.0904 ,409.1666 ,408.3589 ,64.3242 ,704.6773 ,24.8581 ,154.3046 ,20.0845 ,389.6775 ,0.0000 ,174.6501 ,0.9561 ,124126.3140 ,177.9078 ,0.0000 ,8.0000 ,0.0000 ,180.0000 ,282.5917 ,308.2254 ,64115.4832 ,329.9355 ,376.4427 ,405.9561 ,315.9421 ,162.7349 ,15.1453 ,0.0000 ,11.0003 ,380.9828 ,387.2386 ,412.0005 ,344.9601 ,23236.2317 ,29764.4351 ,152.5696 ,1.6570 ,59.9445 ,696.3530 ,406.4984 ,405.6695 ,131.7186 ,723.7584 ,24.8858 ,724.8064 ,0.0000 ,389.6775 ,0.0000 ,178.7345 ,0.9429 ,128445.6629 ,4.1,1.0438,5.47,3516.5,485,539,558,584,610,639,672,709,6601,124.6,24.6,50.7,153,11.1,,15.6,11.7,19.96,0.35,,,,,,,,8.28,,,890,
2010-10-10,334.5150 ,7.9658 ,183.9931 ,286.5314 ,324.7952 ,49998.2179 ,310.5944 ,452.1452 ,404.9592 ,337.4012 ,158.5301 ,15.0258 ,0.0000 ,7.6226 ,374.0652 ,389.8524 ,412.9558 ,332.7364 ,15920.0862 ,39076.0684 ,149.3966 ,1.3838 ,50.8040 ,686.9804 ,408.6440 ,407.8010 ,66.5239 ,707.3512 ,24.7996 ,164.4354 ,18.4757 ,389.1567 ,0.0000 ,174.6943 ,0.9582 ,124906.8079 ,180.2670 ,0.0000 ,0.0000 ,0.0000 ,180.0000 ,281.4388 ,308.3956 ,64258.3700 ,320.9929 ,381.6778 ,404.9369 ,316.8609 ,162.8552 ,14.7322 ,0.0000 ,11.3523 ,379.5231 ,386.1855 ,412.5520 ,345.3342 ,25499.5098 ,27875.1069 ,152.6838 ,1.6568 ,136.3869 ,696.5696 ,406.9636 ,406.0829 ,141.9617 ,726.5742 ,24.8297 ,726.5497 ,0.0000 ,389.1567 ,0.0000 ,178.8429 ,0.9441 ,129565.4821 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860
2010-10-11,317.3772 ,7.9625 ,184.0009 ,286.3456 ,324.9509 ,50000.9076 ,310.9971 ,452.8442 ,404.9496 ,337.6172 ,158.5735 ,15.0258 ,0.0000 ,8.5299 ,373.0799 ,388.9156 ,412.9619 ,333.6343 ,17318.3366 ,37680.8750 ,149.4405 ,1.3812 ,50.3020 ,686.2695 ,408.6033 ,407.8189 ,66.3541 ,700.7872 ,24.8271 ,150.6760 ,19.7630 ,389.2218 ,0.0000 ,174.7299 ,0.9610 ,124877.1401 ,164.3630 ,0.0000 ,8.0000 ,0.0000 ,180.0000 ,280.3798 ,307.2436 ,64206.9286 ,320.1471 ,368.6314 ,408.0421 ,313.9900 ,162.7741 ,10.9568 ,0.0000 ,10.5753 ,384.7234 ,392.1150 ,412.3640 ,350.8988 ,26361.9917 ,28636.3280 ,152.6696 ,1.6587 ,106.2107 ,709.9367 ,407.1955 ,406.3536 ,124.5604 ,757.3914 ,24.8612 ,727.6353 ,0.0000 ,389.2218 ,0.0000 ,178.7904 ,0.9456 ,131147.8287 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,
2010-10-12,330.0368 ,7.9592 ,183.9890 ,286.0142 ,325.0842 ,50003.5535 ,311.7935 ,455.0158 ,405.0113 ,338.1296 ,158.6323 ,15.0218 ,0.0000 ,9.4971 ,372.0533 ,387.9077 ,412.8135 ,331.8933 ,16955.4897 ,38048.7054 ,149.4417 ,1.3859 ,99.5796 ,703.3388 ,408.2578 ,407.4035 ,107.9997 ,716.7851 ,24.7564 ,144.3378 ,19.0199 ,388.2995 ,0.0000 ,174.7529 ,0.9642 ,124875.1440 ,174.3239 ,0.0000 ,0.0000 ,0.0000 ,180.0000 ,281.3978 ,308.2000 ,64134.6544 ,315.3860 ,364.2981 ,405.9799 ,314.3650 ,163.0227 ,8.6949 ,0.0000 ,10.3206 ,383.3007 ,391.3842 ,412.9750 ,348.4644 ,25748.3958 ,29253.5927 ,152.9281 ,1.6546 ,65.9565 ,704.6922 ,407.4187 ,406.4953 ,72.0489 ,722.5044 ,24.7727 ,728.3547 ,0.0000 ,388.2995 ,0.0000 ,179.0215 ,0.9460 ,131318.5557 ,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,,790
2010-10-13,340.8185 ,8.6944 ,184.0007 ,288.0367 ,320.0877 ,50010.5393 ,313.8430 ,445.6650 ,407.1197 ,332.6977 ,158.7017 ,14.9865 ,0.0000 ,9.4968 ,374.5280 ,389.8282 ,412.9338 ,333.1508 ,15823.0661 ,41964.5705 ,149.6213 ,1.4030 ,32.9445 ,685.0312 ,408.7365 ,407.9311 ,65.0304 ,697.7237 ,24.8326 ,140.4169 ,20.7821 ,388.6569 ,0.0000 ,174.8921 ,0.9600 ,127044.8964 ,174.5557 ,0.0000 ,0.0000 ,0.0000 ,180.0000 ,282.3317 ,305.8087 ,64073.5487 ,314.9057 ,352.3903 ,406.0356 ,310.6254 ,163.0353 ,8.4776 ,0.0000 ,10.5117 ,383.3790 ,391.3539 ,412.7918 ,348.0948 ,25751.5339 ,30439.7949 ,152.9278 ,1.6540 ,66.9544 ,704.5806 ,407.3179 ,406.3545 ,68.3458 ,723.2053 ,24.8555 ,725.9235 ,0.0000 ,388.6569 ,0.0000 ,179.0281 ,0.9463 ,132365.1182 ,3.9,1.0454,5.75,3470.3,488,539,557,584,611,641,677,715,6843,125.4,25.21,43.8,147.6,8.6,14.7,0.8,13.16,21.28,,, , , , , , ,8.12,,,930,
2010-10-14,351.0249 ,11.9666 ,184.0036 ,290.6883 ,317.4740 ,49998.0831 ,316.2293 ,435.5333 ,406.3702 ,329.4403 ,158.7338 ,15.0257 ,0.0000 ,10.1419 ,373.2249 ,388.6573 ,414.7439 ,330.1195 ,13409.5447 ,46596.3215 ,149.7135 ,1.4186 ,39.3619 ,687.7906 ,410.2241 ,409.3275 ,75.1267 ,700.0288 ,24.1797 ,141.7533 ,22.1664 ,388.8822 ,0.0000 ,174.9268 ,0.9557 ,129084.2091 ,173.5088 ,0.0000 ,0.0000 ,0.0000 ,180.2000 ,282.2657 ,305.4195 ,64204.0108 ,314.9984 ,349.4209 ,405.9646 ,309.9118 ,163.0863 ,8.4197 ,0.0000 ,10.5002 ,383.0686 ,391.1745 ,412.9207 ,351.0771 ,28852.1352 ,29147.9547 ,153.0048 ,1.6508 ,66.5654 ,704.7537 ,407.3714 ,406.3527 ,66.9098 ,723.9391 ,24.1908 ,728.4811 ,0.0000 ,388.8822 ,0.0000 ,179.0669 ,0.9447 ,134346.5222 ,, , , , , , , , , , , ,,,,,,,,,,,,,,, , , , ,,,,,770
