Datetime,612FI747.PV,612FC702.PV,612FQI116.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612FC129.pv,612TC170A.PV,612PC148A.pv,612TI707.PV,612FC195A.PV,612AI111B3.PV/100,"Gravity, API",Total Sulfur,Total Nitrogen,vis 100°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT_avg
2014-02-24,373.0041,13.5881,59996.2927,421.9698,314.0096,181.6619,20.0,6.5102,9.6363,423.9551,347.0252,26846.9517,30154.155,12.2634,412.2855,28.442,401.0589,0.0,0.9798,2.8,5.74,3820.0,7995.0,25.4,46.8,154.6,14.0,11.9,0.9,12.26,21.66,9.4,0.355154492,0.452241354,0.025500000000000002
2014-02-26,373.3268,13.8058,59996.8632,421.9623,313.4166,181.4174,20.0,5.6516,9.7817,424.0444,349.6762,28898.1419,28100.7884,12.2969,412.0436,28.3389,401.3658,0.0,0.979,2.8,5.73,3910.0,7260.2,25.6,48.9,157.9,15.2,11.9,1.0,13.0,19.95,6.95,0.532748105,0.468878555,0.025500000000000002
2014-02-27,357.8713,14.5282,57156.9921,420.8882,311.768,180.392,20.0,6.2127,9.8208,422.7991,344.7128,26310.8526,27850.7966,10.8001,411.2499,27.6952,399.6268,0.0,0.9787,2.9,5.79,4120.0,7049.4,24.8,46.8,153.7,16.0,11.5,0.8,13.59,21.36,7.77,0.495315986,0.426731588,0.024
2014-03-01,345.9908,13.9935,54997.492,420.095,309.4102,179.8977,20.0,1.8123,9.7536,421.9707,344.5011,25682.0048,26317.7574,8.325,411.452,27.2736,398.9799,0.0,0.976,3.0,5.8,4000.0,6553.2,24.9,45.5,151.7,15.9,10.9,0.9,14.64,20.96,6.32,0.633343859,0.432359956,0.025500000000000002
2014-03-02,346.6028,14.1524,55000.589,420.0248,309.5431,180.0377,20.0,3.3625,9.7174,421.9831,345.0205,26568.3355,25430.8986,8.1494,411.5582,27.1862,398.4608,0.0,0.977,3.0,5.7,3750.0,6423.9,24.9,46.4,154.5,16.6,11.1,1.0,12.48,20.46,7.98,0.411211106,0.43143821,0.022
2014-03-03,346.5223,13.9116,54998.7112,419.9795,310.0087,180.196,20.0,4.1638,9.6889,421.9653,344.0849,25985.2176,26014.7263,8.1421,411.7296,27.2673,399.1153,0.0,0.981,3.1,5.64,3920.0,6658.0,25.0,45.5,150.9,16.9,11.3,1.0,11.79,20.68,8.89,0.366150664,0.441413227,0.0205
2014-03-05,347.3891,12.6785,55005.2811,419.9288,310.1223,180.2347,20.0,3.2242,9.9762,422.0135,346.8537,28270.1778,23724.4352,8.1541,411.5546,27.2217,398.1261,0.0,0.9772,3.0,5.71,3830.0,7126.7,24.6,45.6,151.0,15.8,11.4,0.9,13.28,20.71,7.43,0.468276051,0.512359184,0.026500000000000003
2014-03-06,348.9631,13.2967,56732.3655,419.8881,310.6779,180.821,20.0,3.171,9.977,421.8613,345.2426,27252.5015,25945.9169,8.138,411.455,27.2484,398.4592,0.0,0.9792,3.1,5.68,3770.0,6449.0,24.4,45.5,149.4,14.8,10.7,0.9,12.94,21.94,9.0,0.368716647,0.452671159,0.0215
2014-03-07,354.7531,13.7216,57999.078,420.0192,310.5261,181.1768,20.0,1.0426,9.9752,421.9261,346.7862,28179.6339,25826.0729,8.101,411.4488,27.3493,398.7969,0.0,0.98,3.1,5.68,3740.0,6546.3,24.4,45.9,149.1,14.8,11.1,0.8,11.59,21.33,9.74,0.302559827,0.427989074,0.020499999999999997
2014-03-09,360.7686,12.7742,58002.8539,419.9608,310.6,181.1,20.0,2.9136,9.976,421.9069,344.2449,26349.484,27648.2721,8.1297,411.5575,27.3412,398.7035,0.0,0.9758,3.1,5.59,3870.0,6778.5,25.1,45.9,151.4,13.5,10.9,0.8,14.33,23.72,9.39,0.421315477,0.458575876,0.0245
2014-03-10,364.4316,12.7302,57999.1375,419.9958,310.9998,181.1976,20.0,0.9705,9.9762,421.882,344.4669,25573.7371,28426.9587,8.1282,411.7173,27.4465,399.0778,0.0,0.9784,3.1,5.64,4230.0,7078.8,25.0,45.9,150.8,13.9,11.0,0.8,12.42,21.1,8.68,0.425761395,0.426067163,0.0215
2014-03-11,366.8367,13.8765,59026.5217,419.9313,310.2922,181.3901,20.0,0.6073,9.977,421.9101,345.9284,26264.6706,28960.8747,8.0749,412.2632,27.6899,400.1692,0.0,0.9765,3.0,5.7,3860.0,6923.0,24.7,48.0,156.6,12.3,11.5,0.7,13.02,20.44,7.42,0.475416098,0.464404638,0.0215
2014-03-12,368.2822,13.3495,60000.937,419.9703,311.2624,181.5939,20.0,5.215,9.9758,421.9007,347.8843,29283.3919,27719.9296,8.0221,412.4649,27.7802,400.3222,0.0,0.971,2.8,5.73,3820.0,7125.0,24.0,46.8,155.2,11.6,11.1,0.7,12.54,21.24,8.7,0.371939982,0.437603669,0.0225
2014-03-14,371.9287,14.3364,60000.3401,421.6592,310.5002,180.7723,20.0,4.5994,9.9766,423.5831,346.7932,27104.7526,29895.375,11.8002,411.7942,28.3201,400.2204,0.0,0.9724,2.9,5.87,3940.0,7171.7,25.4,47.7,160.5,11.5,11.8,0.8,13.85,20.62,6.77,0.570585378,0.472839931,0.022
2014-03-16,372.7469,14.128,60000.7466,422.0258,310.359,180.7241,20.0,7.2582,9.9753,424.0464,346.1096,27438.5365,29564.7914,12.3556,411.9524,28.2601,400.0013,0.0,0.9784,2.7,5.79,4030.0,7312.0,25.1,48.4,162.6,10.0,11.3,0.6,12.15,21.15,9.0,0.387494546,0.432552271,0.023
2014-03-18,376.7743,14.8452,59995.7125,421.9607,309.4809,180.9972,20.0,4.0433,9.9763,423.9582,346.9992,26996.4399,30008.2656,12.3206,411.882,28.2279,400.441,0.0,0.9754,2.7,5.83,3900.0,7404.0,25.2,48.9,161.6,11.1,11.4,0.6,15.42,23.49,8.07,0.529020549,0.46914105,0.0185
2014-03-19,375.4599,14.2572,59998.619,422.0048,310.0224,181.2886,20.0,4.2504,9.9767,423.9731,344.9464,25582.3512,31421.8713,12.3589,411.8438,28.2835,400.2814,0.0,0.9768,2.5,5.8,3820.0,7224.0,25.4,51.9,156.7,10.7,13.1,1.2,15.59,23.2,7.61,0.560092315,0.44518606,0.019000000000000003
2014-03-20,374.3448,14.2443,60000.2127,422.0066,311.7436,181.596,20.0,6.6404,9.9763,423.9532,346.9441,28257.5944,28747.8419,12.2628,411.6921,28.119,399.737,0.0,0.976,2.8,5.87,3830.0,7000.2,25.2,46.3,158.2,9.0,10.3,0.6,12.12,20.19,8.07,0.399420902,0.475708652,0.019
2014-03-21,374.3101,14.0103,59727.6895,421.8517,311.2404,181.5728,20.0,3.4194,9.9767,423.8863,347.2585,27728.2124,28999.0126,12.3376,411.5264,28.1023,399.3194,0.0,0.9795,2.8,5.87,3830.0,7000.2,25.2,46.3,158.2,9.0,10.3,0.6,12.12,20.19,8.07,0.399420902,0.462018995,0.0215
2014-03-23,375.2093,14.1478,58995.5793,421.964,311.4731,181.3871,20.0,6.8727,9.976,423.9062,346.2926,27174.6177,28824.3145,12.2662,411.8092,28.2159,400.2186,0.0,0.9814,3.1,5.72,3830.0,5656.0,24.9,44.6,152.0,9.8,10.9,0.7,11.59,19.69,8.1,0.379552261,0.478697705,0.019
2014-03-24,373.064,13.8713,58687.1603,421.8847,311.0297,181.4316,20.0,4.5531,9.9762,423.9734,346.3629,26744.4052,28939.0343,12.664,411.5213,28.1559,399.9553,0.0,0.9805,3.5,5.71,3840.0,4659.0,24.5,43.8,148.3,11.7,11.5,0.9,11.88,19.57,7.69,0.400152699,0.451411763,0.020999999999999998
2014-03-26,369.4431,14.2316,58000.7666,422.0118,311.0138,181.3397,20.0,3.7782,9.9762,423.9698,346.4087,26788.1474,28218.2475,12.2641,411.3881,27.9844,399.4835,0.0,0.9721,3.4,5.67,3770.0,4817.6,24.7,43.5,147.2,10.1,11.2,1.1,13.29,20.25,6.96,0.491592739,0.480733483,0.025
2014-03-28,370.2089,14.3888,58000.0474,422.0088,311.2355,181.4777,20.0,3.1637,9.9747,423.9691,347.2739,27222.145,27773.4229,12.3428,411.3797,27.9837,400.6001,0.0,0.9767,3.9,5.51,3740.0,3909.4,23.6,41.1,139.3,10.8,11.9,0.9,11.89,18.56,6.67,0.434673014,0.462187286,0.028
2014-03-30,368.5886,14.2979,58000.6374,422.0205,311.438,181.6862,20.0,3.2049,9.9766,423.9332,347.6892,27713.4788,27289.206,11.8536,411.3793,27.8975,399.5709,0.0,0.9726,3.8,5.59,3750.0,4022.0,23.9,40.0,134.7,10.0,10.5,0.8,10.06,18.07,8.01,0.301385313,0.479071979,0.027
2014-04-01,370.9596,13.7525,57997.5057,421.8581,310.995,181.4983,20.0,3.0803,9.975,423.9694,348.1155,27893.3855,27106.2711,11.8283,411.707,28.0588,400.3838,0.0,0.9751,3.8,5.54,3760.0,4366.0,23.9,42.0,139.2,12.4,11.9,1.0,11.7,19.78,8.08,0.358782095,0.483251836,0.0245
2014-04-04,369.173,14.0272,58001.7283,421.9937,312.3803,181.7344,20.0,2.1603,9.9772,424.0055,348.1427,28365.9497,26631.4893,11.8936,411.433,27.9897,399.3224,0.0,0.973,3.5,5.54,3840.0,5277.5,24.4,45.6,137.5,10.3,15.0,0.9,13.81,21.96,8.15,0.439128665,0.47288563,0.0225
2014-04-07,362.6947,14.3081,57997.3711,421.7882,313.2184,181.2444,20.0,1.9402,9.9759,423.9252,347.6051,27323.4339,27678.2012,11.467,411.891,27.8337,399.1633,0.0,0.9762,3.5,5.49,3770.0,5057.0,23.3,44.3,141.7,11.6,13.0,1.0,11.64,20.34,8.7,0.331022767,0.483191999,0.031
2014-04-10,362.8003,14.9681,57999.9307,422.0288,313.4772,181.4263,20.0,4.1711,9.9781,423.9829,345.4737,25415.5304,29584.9628,11.9138,411.3413,28.2029,399.9717,0.0,0.9745,3.1,5.73,3710.0,6025.3,25.3,46.9,149.6,10.5,11.0,0.5,13.08,21.77,8.69,0.391246224,0.493181014,0.0325
2014-04-14,350.5739,13.1176,57817.766,420.0757,313.379,181.8332,20.0,0.7218,9.9782,422.0029,347.3574,28121.1559,26531.5743,9.2754,410.4938,26.9654,397.8174,0.0,0.9812,3.3,5.67,3730.0,5422.4,24.15,45.1,145.8,12.1,13.1,0.7,14.52,20.13,5.61,0.643881597,0.462985158,0.025
2014-06-03,354.826,11.9932,56018.067,420.003,318.6777,175.0923,18.4619,7.4711,9.6487,421.8969,349.791,24993.7289,25020.9841,7.7199,407.0786,27.2687,393.4361,0.0,0.9726,3.8,5.4,3740.0,5119.4,23.75,44.0,139.6,9.7,10.7,0.7,11.68,19.15,7.47,0.394963007,0.442662339,0.027000000000000003
2014-06-05,356.1961,11.9858,56242.6693,419.9585,319.0452,175.0594,18.593,4.4022,9.7316,422.0508,351.6204,25542.4543,25786.4256,6.94,409.3249,27.3054,394.346,0.0,0.9698,3.5,5.49,3780.0,5360.6,24.06,44.7,143.6,10.4,11.8,0.7,12.91,21.04,8.13,0.409102676,0.43618165,0.026500000000000003
2014-06-07,359.4041,11.9951,59001.2393,419.951,319.2723,175.047,18.726,4.3429,9.4089,421.9662,354.5918,26260.3281,29729.1478,6.9693,409.4147,27.4477,394.8792,0.0,0.9642,3.5,5.52,3800.0,5618.9,24.29,46.3,140.3,8.5,7.4,0.5,14.18,22.67,8.49,0.432367238,0.41007002,0.0225
2014-06-08,360.4982,11.9917,58997.7037,419.9687,318.6689,175.1162,18.8797,3.5643,9.426,422.0153,355.5616,27254.9472,28751.1695,7.419,409.0723,27.3837,395.0168,0.0,0.9668,3.5,5.54,3820.0,5491.7,24.31,45.1,140.4,10.1,10.2,0.8,10.84,18.34,7.5,0.37396841,0.434798358,0.0225
2014-06-10,357.2864,11.9863,58997.4512,419.958,318.202,175.2405,16.8564,4.8622,9.4606,422.0343,356.2627,26632.5931,29376.9036,7.2381,409.2055,27.7361,395.3338,0.0,0.9678,3.4,5.66,3950.0,6590.8,24.92,45.9,141.6,8.0,9.3,0.5,13.15,18.17,5.02,0.706981027,0.429312674,0.026500000000000003
2014-06-13,385.3047,11.9879,59002.2103,420.9425,318.6735,175.5834,17.0465,6.5988,9.4384,422.8966,358.2527,26629.9427,29371.9634,7.3917,411.0817,28.7242,397.002,0.0,0.9687,3.1,5.66,3860.0,6910.4,24.93,47.9,155.0,9.2,11.6,0.5,11.23,20.14,8.91,0.345933493,0.462110177,0.0235
2014-06-15,386.5788,11.9884,58999.8524,420.9569,317.2692,175.5939,19.4805,7.8689,9.5593,422.9483,356.3544,27139.1235,28863.5191,7.3894,410.5905,28.6774,397.3905,0.0,0.9699,3.0,5.67,3980.0,6972.4,24.73,49.0,158.7,7.6,10.7,0.5,12.95,18.34,5.39,0.681208041,0.457099286,0.0245
2014-06-17,385.0305,11.9919,59998.0048,420.9885,315.5547,175.7111,19.5308,6.9156,9.7672,422.8896,356.0258,26616.2967,29387.4887,7.3324,410.3384,28.7607,396.2635,2.1067,0.968,2.8,5.8,3940.0,8271.0,25.15,50.2,162.0,8.7,8.2,0.6,13.96,22.46,8.5,0.463235448,0.494632618,0.0195
2014-06-18,389.6788,11.9897,60942.1411,421.3024,316.5998,175.8552,19.862,8.5659,9.7544,423.3476,355.0416,26141.7839,30631.2656,7.8389,410.3829,28.8081,395.4796,4.8087,0.9678,2.7,5.79,3910.0,8425.0,25.27,49.5,161.9,8.8,9.6,0.5,13.18,22.27,9.09,0.407721712,0.470392933,0.0245
2014-06-20,393.0327,11.9917,62503.0862,421.9548,316.268,176.0753,19.8484,7.7511,9.6817,423.9636,358.7712,28076.9561,29919.3581,7.8901,410.9848,28.8472,395.5076,4.8269,0.9697,2.7,5.85,4010.0,8730.4,25.55,48.8,157.5,8.8,9.2,0.6,14.27,20.9,6.63,0.613614841,0.471156501,0.0225
2014-06-22,392.8108,11.9892,62501.7534,421.9416,316.7631,176.0699,19.9013,8.9024,9.6908,423.9411,357.3399,27448.5354,30545.3732,7.4139,411.3905,28.7046,396.0242,4.8844,0.9696,2.6,5.66,4000.0,9151.5,25.67,49.5,156.1,11.1,11.2,0.8,16.06,24.2,8.14,0.581645678,0.459025058,0.024
2014-06-23,393.5286,11.9905,62493.5965,421.8676,316.1636,176.0743,19.8698,7.7422,9.7344,423.9254,358.7252,28493.9217,29508.9961,7.4116,411.3535,28.7365,395.9037,4.898,0.9708,2.5,5.77,3890.0,9601.6,25.82,51.3,162.0,10.4,11.9,0.9,14.39,21.73,7.34,0.56486748,0.462004974,0.0225
2014-06-25,393.3667,13.4074,62502.5879,422.0255,316.2813,176.0708,19.9751,9.7793,9.7582,423.9045,358.2258,28406.7118,29598.85,7.6716,411.2122,28.9159,392.927,5.2799,0.9695,2.5,5.85,3950.0,9517.6,25.84,50.6,160.8,10.3,10.4,0.8,14.77,21.62,6.85,0.619915563,0.467172463,0.0235
2014-06-27,393.7972,13.9899,62495.8287,421.8565,314.7575,176.0036,19.9987,8.703,9.5145,423.9615,358.5376,27747.1406,30257.8844,7.65,411.3427,28.6979,392.4223,5.3856,0.9679,2.4,5.91,3890.0,9294.0,24.66,48.9,157.4,9.2,9.9,0.9,13.92,23.27,9.35,0.393358751,0.467172463,0.0225
2014-07-15,376.1619,12.9514,59001.3367,419.3905,314.9371,175.6217,19.8979,4.8258,8.8292,421.2487,354.1842,26333.2369,30243.9826,7.5328,408.5395,27.8669,389.0596,5.09,0.9757,2.4,5.78,3850.0,9391.8,25.54,49.4,162.0,8.3,8.7,0.5,12.44,22.53,10.09,0.345614436,0.469486574,0.0225
2014-07-17,388.1892,13.9546,59002.751,420.7514,317.6097,175.0396,20.6027,9.3943,8.891,422.9854,355.7727,25724.6956,30271.3153,6.5897,411.9427,29.0543,393.6548,4.9427,0.9655,2.4,5.82,3850.0,9326.0,25.93,49.4,158.3,7.3,8.0,0.6,15.95,23.78,7.83,0.570707816,0.503342203,0.0235
2014-07-19,395.8675,13.9505,58997.9812,421.9536,319.9737,174.884,20.7769,11.7529,9.0137,423.9671,354.2487,23180.3047,32816.3239,8.0945,412.4732,29.7121,394.5164,5.1268,0.9547,2.3,5.82,3910.0,9548.4,25.97,49.7,165.5,6.7,8.2,0.6,15.51,22.91,7.4,0.607971637,0.495403677,0.028999999999999998
2014-07-21,361.9845,12.9428,57645.4505,417.5945,324.5588,174.3741,16.2938,5.259,8.8552,415.6126,361.1635,31450.059,24080.5343,5.1856,405.9971,27.5087,388.3564,5.2217,0.9627,2.0,6.01,3800.0,10401.5,26.03,50.9,176.6,6.3,7.8,0.5,14.11,22.31,8.2,0.484109427,0.497620379,0.022
2014-07-24,397.0163,14.0479,58992.8966,420.9435,319.3553,174.3225,20.7148,13.9413,8.8997,422.9488,353.3536,24795.0614,31203.6563,8.7694,410.4553,29.2199,394.4908,5.4162,0.9514,2.1,5.9,3780.0,10453.3,26.16,53.6,175.4,8.3,9.7,0.5,14.92,22.23,7.31,0.586682454,0.480566841,0.025500000000000002
2014-07-27,388.7782,14.0455,59007.2865,422.0012,317.7678,174.4058,20.6003,14.9347,9.0127,423.9435,353.3885,25006.4898,30991.6887,8.6709,411.2362,29.5871,394.7355,5.311,0.9593,2.1,6.01,3780.0,10196.1,26.04,52.7,175.2,8.0,11.2,0.5,14.01,22.76,8.75,0.448659572,0.466949222,0.0245
2014-07-30,394.2691,14.0506,59001.6003,421.9484,316.835,174.3609,20.443,13.4194,9.0397,423.9746,355.2154,25464.6787,30534.5323,8.7902,411.321,29.7197,394.234,5.2673,0.9639,2.0,6.01,3620.0,9773.7,26.27,52.3,176.8,10.8,10.3,0.5,14.78,21.4,6.62,0.606009658,0.417479801,0.026000000000000002
2014-08-02,390.9806,14.0417,59008.2975,421.7852,316.0071,174.2672,20.4904,13.0972,8.9044,423.8002,358.0987,29680.813,26324.4346,7.6893,411.0797,29.2509,390.9891,5.4513,0.9609,2.1,6.08,3660.0,9568.0,25.97,51.8,176.0,10.5,13.4,0.6,15.83,24.24,8.41,0.503347157,0.430085491,0.025500000000000002
2014-08-05,394.1092,14.0479,58993.7063,421.9558,316.6273,174.5133,20.4962,13.0331,8.8927,423.9731,353.5991,24445.2523,31548.7648,8.1831,411.9342,29.7308,393.5375,5.2616,0.9634,2.1,5.88,3740.0,9751.0,25.8,51.6,177.8,13.1,11.1,0.7,15.52,22.04,6.52,0.670519164,0.452678492,0.024
2014-08-08,393.3504,14.0441,58996.2332,421.9891,316.1588,174.4107,20.6507,13.0349,8.8939,423.976,354.9264,24714.8622,31287.279,8.8226,411.4377,29.8331,392.8474,5.2338,0.9629,2.2,5.99,3720.0,9399.3,25.66,55.1,185.2,15.8,11.3,0.8,14.06,22.62,8.56,0.459851488,0.453945252,0.023
2014-08-10,393.4596,14.0478,59011.9314,421.9083,316.2925,174.6071,20.5561,13.3681,8.8627,424.0388,356.1231,25998.5507,29989.5364,8.6714,412.0052,29.8918,393.5838,5.1852,0.9619,2.4,5.94,3820.0,9798.7,25.45,52.7,170.4,14.3,10.3,0.8,13.8,23.16,9.36,0.408483118,0.438013535,0.028999999999999998
2014-08-13,392.0636,14.0474,59007.988,421.9689,317.6154,174.6677,20.7597,11.2609,8.8659,423.9958,357.8729,26349.5601,29645.915,8.7455,411.5163,29.9425,393.8686,5.1423,0.9648,2.4,5.86,3650.0,8609.1,25.57,53.3,175.5,14.9,11.5,0.8,14.69,20.93,6.24,0.642758129,0.458635365,0.0265
2014-08-16,392.7824,14.0461,58996.7058,422.0129,316.8968,174.5854,20.6034,11.9133,8.8329,424.0154,355.3072,24273.1458,31726.5281,8.8082,411.6744,29.8737,394.0135,5.1912,0.9655,2.2,5.85,3820.0,9205.5,26.02,52.6,169.6,12.6,8.4,0.8,15.02,25.14,10.12,0.426022583,0.448494357,0.024
2014-08-18,389.4652,13.9637,58996.9764,422.0366,316.5328,174.6646,20.6724,13.0148,8.7285,423.9875,354.1067,24060.3568,31936.5162,8.7165,411.3549,29.9409,392.934,5.1782,0.9669,2.3,5.91,3660.0,9018.0,25.74,53.0,172.8,12.0,8.1,0.7,13.46,22.93,9.47,0.385847403,0.445581623,0.025
2014-08-21,389.8568,16.4991,59004.1004,421.9916,316.8592,174.6751,20.5757,12.327,8.8707,423.8965,355.1806,24890.0298,31110.2777,9.1155,411.3229,29.6051,392.1266,5.3135,0.9679,2.3,5.96,3790.0,9241.6,26.09,50.2,170.7,10.9,8.8,0.7,15.07,23.6,8.53,0.493725426,0.436501098,0.027000000000000003
2014-08-23,391.3478,16.4985,58997.4705,421.8747,317.8221,174.685,20.4335,12.2541,8.5976,423.923,355.738,25172.3282,30832.8341,8.8622,411.9238,29.5949,393.4153,5.2995,0.9694,2.4,5.98,3650.0,8915.0,26.17,48.2,160.6,11.8,10.6,0.9,13.0,21.53,8.53,0.398667981,0.377891122,0.0245
2014-08-26,391.0294,16.4991,59001.049,421.9626,319.2984,174.7182,20.5266,12.2555,8.675,423.9317,353.8851,23540.529,32451.3466,8.8466,411.7373,29.5161,393.4412,5.3255,0.9703,2.4,5.89,3820.0,9393.2,25.88,49.3,164.8,9.5,9.3,0.8,14.33,23.83,9.5,0.419855304,0.440619714,0.027000000000000003
2014-08-29,388.2438,16.4985,59001.0717,421.9959,316.8327,174.718,20.5338,13.4026,8.2637,423.9777,355.5305,25175.3273,30819.4123,8.5692,411.6269,29.7855,393.5153,5.2338,0.9711,2.3,6.03,3760.0,9724.2,25.94,51.1,171.7,9.1,9.7,0.8,14.98,22.19,7.21,0.568500736,0.430983601,0.0285
2014-08-31,389.0333,16.9873,59001.7686,421.6939,315.9152,174.7117,20.4848,12.8051,8.6704,423.99,358.5962,28114.9448,27888.0278,8.562,411.5467,29.851,393.4843,5.2087,0.9697,2.3,6.0,3880.0,9625.2,26.05,51.6,175.6,8.4,10.5,0.8,15.21,22.2,6.99,0.626182303,0.449736782,0.0265
2014-09-03,388.7669,16.9907,58999.5609,421.9842,316.2887,174.7263,20.5264,13.2612,8.7473,424.5062,356.5191,26020.4298,29977.5719,8.6056,411.7917,29.9586,393.4235,5.1748,0.9657,2.3,6.03,3840.0,9807.2,25.96,52.2,175.8,8.6,8.6,0.7,14.18,20.33,6.15,0.65229421,0.450471313,0.028
2014-09-06,390.081,16.9894,59499.7994,421.8782,317.366,175.1743,20.5503,14.1579,8.6965,424.9396,354.3993,25497.4888,31009.8095,8.976,411.826,29.3089,393.1093,5.4507,0.9724,2.3,6.01,3890.0,10974.3,26.12,54.4,182.8,7.9,10.8,0.8,15.07,20.88,5.81,0.765418843,0.454203921,0.026000000000000002
2014-09-08,390.2415,16.8029,59508.2568,421.7018,316.3686,175.1339,20.5667,12.2323,8.4996,424.8529,357.257,26121.9155,30368.3633,8.9849,411.8658,29.5271,393.1356,5.3332,0.9668,2.4,5.67,3990.0,9932.6,25.87,54.4,181.4,8.5,10.1,0.7,13.85,21.37,7.52,0.583507555,0.531479985,0.024
2014-09-12,390.5023,16.9899,59500.8876,422.6495,316.6719,175.1081,20.555,12.7675,8.3782,424.9744,355.2658,23647.2684,32853.3105,8.846,411.8075,29.6667,393.7492,5.3188,0.9689,2.4,5.93,3890.0,9241.2,25.74,53.4,180.4,9.3,9.8,0.7,16.34,22.12,5.78,0.827191956,0.500275224,0.023
2014-09-15,390.9249,16.9893,59502.2571,422.9875,316.1154,175.0992,20.3993,13.3832,8.2096,425.0427,356.6528,25444.9629,31052.3319,9.0698,411.5117,29.7557,393.1542,5.2912,0.9711,2.3,5.82,3970.0,9272.4,25.8,55.1,182.1,9.6,8.8,0.6,16.38,23.08,6.7,0.751000196,0.533775485,0.027999999999999997
2014-09-17,389.8479,16.9824,59498.4547,422.7389,317.9125,175.1741,20.5368,14.6656,8.1897,424.9462,353.6229,24092.824,32408.2178,9.0594,411.42,29.7527,393.436,5.3065,0.9712,2.6,5.86,3880.0,7839.9,25.73,51.7,164.4,9.8,7.9,0.6,14.27,19.89,5.62,0.720684733,0.476433958,0.028
2014-09-20,388.7141,16.9885,59502.9123,422.9468,318.3642,175.2034,20.4465,13.2291,8.1969,424.9799,354.4938,23866.2961,32627.743,9.0991,411.2505,29.6404,392.6854,5.3247,0.966,2.8,5.69,3800.0,7333.3,25.36,54.1,161.5,11.4,7.9,0.6,20.86,29.62,8.76,0.671137554,0.440351807,0.026000000000000002
2014-09-23,389.2659,16.9394,59503.2284,422.8931,321.3545,175.3421,20.405,11.4074,8.3285,424.959,358.5631,26801.852,29698.0526,8.8216,411.2078,29.9491,392.3718,5.1631,0.9705,2.9,5.62,3730.0,4759.0,25.39,45.6,145.3,7.7,7.2,0.4,13.22,19.11,5.89,0.592257715,0.349187602,0.025500000000000002
2014-09-25,389.4618,14.9942,59501.1243,423.0137,322.1166,175.3959,20.301,12.7645,8.7604,424.9855,357.8792,26795.4249,29705.9076,8.7588,411.5795,29.5654,392.7747,5.3091,0.9679,3.4,5.51,3650.0,5646.0,24.53,45.8,141.3,9.9,8.6,0.7,11.95,20.14,8.19,0.36754972,0.339722404,0.0295
2014-09-28,391.159,14.9096,59496.8544,422.82,320.247,175.4624,20.4486,10.2066,8.7822,424.9373,359.399,26326.6994,30176.8322,9.0884,411.1633,27.9723,391.8511,5.8738,0.9734,3.2,5.59,3900.0,5849.5,24.85,45.9,144.2,9.1,7.9,0.6,14.0,20.78,6.78,0.55940324,0.362405534,0.0245
2014-09-30,389.833,14.9481,59499.9207,422.9471,320.3671,175.4012,20.2941,12.071,8.596,425.0815,359.1616,27250.0164,29245.0206,9.119,411.1663,28.053,391.5097,5.8585,0.9485,3.3,5.54,3640.0,5612.0,24.85,46.6,144.0,9.6,6.3,0.7,13.97,21.03,7.06,0.505507438,0.346889206,0.0245
2014-10-02,391.1175,14.9409,59501.7556,422.8687,321.0392,175.3942,20.2788,11.6692,8.9743,425.3653,359.062,27485.8646,29009.2325,9.1623,411.3907,28.124,391.5028,5.8397,0.9327,3.3,5.51,3670.0,6154.0,25.14,49.4,149.5,10.3,9.8,0.8,13.22,21.56,8.34,0.424247137,0.380956438,0.027
2014-10-05,390.2994,14.2391,59491.19,422.9628,321.7474,175.3729,20.4034,10.7846,9.0333,426.0028,359.692,28011.9614,28499.2139,9.4759,411.2266,28.2303,391.8027,5.8197,0.9137,3.2,5.56,3760.0,6390.0,25.05,49.6,150.9,10.3,9.9,0.8,13.23,21.31,8.08,0.445125875,0.368585138,0.033
2014-10-07,389.6155,14.9467,60256.301,423.5156,321.3135,175.4439,20.4259,12.1967,8.4453,425.9916,358.2898,26402.1168,31347.3872,9.4846,411.5908,28.6047,392.1447,5.6784,0.9302,3.2,5.44,3820.0,7091.6,25.01,48.4,148.3,10.2,9.1,0.8,14.08,21.74,7.66,0.513110149,0.396389815,0.03
2014-10-09,389.5295,14.9494,61009.6033,423.9093,322.231,175.729,20.4515,10.3146,9.0348,426.0057,363.1692,30196.4423,28792.8885,9.4687,411.4573,28.2206,391.7597,5.8134,0.9719,3.1,5.42,3700.0,7482.7,25.35,49.4,145.8,11.5,8.1,0.8,13.11,20.33,7.22,0.497556251,0.331289523,0.031
2014-10-11,390.3672,14.9534,60993.5234,423.9884,324.2699,175.7492,20.4815,11.6296,9.0425,425.8932,362.1257,29500.1885,29513.2928,9.5136,411.3021,27.9821,391.8215,5.8946,0.9723,3.2,5.48,3690.0,6867.0,25.12,48.4,143.1,11.5,9.1,1.0,11.81,21.75,9.94,0.31518804,0.356591656,0.0305
