Datetime,612FI747.PV,612FC702.PV,612FQI116.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612FC129.pv,612TC170A.PV,612PC148A.pv,612TI707.PV,612FC195A.PV,612AI111B3.PV/100,"Gravity, API",Total Sulfur,Total Nitrogen,vis 100°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,SARA,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT_avg
2011-08-28,378.7685,11.9763,55010.6382,411.9781,327.5998,177.0914,20.0,14.4134,9.924,416.928,335.308,22776.7099,27219.1156,2.8171,410.6711,27.432,399.4841,0.0,0.9795,4.1,5.7,3589.5,5774.0,24.26,51.4,177.3,5.8,17.2,1.9,13.57,20.76,0.44,7.19,0.494185869,0.635694427,0.055
2011-08-30,378.5204,11.9747,54998.4764,411.6872,327.7806,177.0992,20.0,14.3523,9.9164,416.7854,337.1286,24010.9396,25981.9809,2.8429,410.6304,27.3106,400.2121,0.0,0.9774,4.1,5.49,3821.0,5787.7,24.04,41.2,189.4,7.3,16.8,2.6,13.06,20.15,0.45,7.09,0.53042274,0.437093103,0.0495
2011-09-07,376.1619,11.9741,55006.7772,408.8735,334.6116,177.0409,20.0,16.1129,9.957,414.1659,335.1349,23271.3929,26725.2134,4.2124,408.2449,29.0268,402.216,0.0,0.9786,4.9,5.1,4080.0,6284.4,22.77,53.3,159.3,8.6,25.4,2.3,13.56,21.01,0.48,7.45,0.547891357,0.718012957,0.0885
2011-09-10,378.5234,11.9756,55003.1626,410.0273,334.9031,177.137,20.0,13.7544,9.9367,414.9394,333.268,20490.7764,29513.6575,4.5279,408.4629,28.8631,402.1768,0.0,0.9843,4.3,5.29,3862.9,7750.0,23.17,56.2,166.2,9.7,21.8,3.0,13.94,20.99,0.47,7.05,0.565433142,0.49375606,0.1615
2011-09-12,378.0297,11.9752,54990.1756,409.8319,334.7967,177.0616,20.0,15.5488,10.0271,415.0918,334.6476,21939.081,28079.4151,4.5558,409.1578,29.1397,402.716,0.0,0.9836,4.8,5.1,4030.0,7086.5,25.15,54.8,155.5,10.7,25.8,4.6,13.91,22.56,0.47,8.65,0.525242553,0.492938481,0.156
2011-09-16,379.7947,11.9782,55001.7891,410.8495,332.9768,177.3209,20.0,17.0396,10.0716,415.8491,334.5095,21492.7415,28497.8767,4.9001,409.7022,29.3709,402.9701,0.0,0.9773,4.3,5.5,4059.0,7669.6,24.03,54.6,159.8,10.0,32.2,3.6,13.12,21.52,0.46,8.4,0.459656554,0.472506152,0.1
2011-09-18,381.392,11.9751,54991.5167,411.0068,331.1547,177.1916,20.0,15.8807,10.0279,415.9487,331.5222,19165.5414,30835.9875,3.9368,409.9403,29.3041,403.6972,0.0,0.9768,3.9,5.66,3521.7,7802.0,24.37,52.3,158.7,10.8,28.6,7.9,12.34,20.3,0.44,7.96,0.386982352,0.432701048,0.0445
2011-09-21,379.7702,11.9772,55020.2667,410.9729,331.836,177.1841,20.0,17.4025,9.9809,415.8509,333.907,20884.0364,29113.118,3.9253,410.1167,29.2173,403.2758,0.0,0.9782,4.1,5.69,3630.0,7228.3,24.66,52.1,164.5,9.4,25.3,5.6,12.33,20.91,0.45,8.58,0.377093313,0.407383776,0.0385
2011-09-22,379.4354,11.9784,54991.9715,411.2611,332.9053,177.1149,20.0,17.9804,9.9688,416.359,336.0551,21957.0893,28050.1245,4.0662,410.7107,29.1252,403.5691,0.0,0.9795,3.7,5.62,3983.0,7094.0,26.51,51.6,159.3,8.9,23.9,5.6,13.16,20.8,0.43,7.64,0.532648765,0.383719498,0.034
2011-09-23,379.9926,11.9758,55003.9578,412.0041,331.7495,177.1416,20.0,16.509,9.9593,417.0545,335.2901,20690.6452,29305.0369,3.9649,411.0815,28.2916,402.6562,0.0,0.9804,3.6,5.65,3510.5,6772.0,24.4,50.0,155.0,8.4,22.7,4.7,12.61,20.87,0.45,8.26,0.375559464,0.386291362,0.033
2011-09-24,379.5755,11.9638,55006.4372,412.0031,330.96,177.1599,20.0,15.5936,9.9938,416.8831,333.6857,19016.7507,30986.2076,3.8095,411.126,28.3693,402.0764,0.0,0.9829,3.8,5.6,3698.0,7270.0,24.8,49.2,153.4,8.3,24.0,4.4,12.56,21.2,0.46,8.64,0.384045396,0.394855252,0.0295
2011-09-26,379.9311,11.9621,54994.4627,411.9692,330.0952,177.2026,20.0,17.8212,9.9095,416.9895,333.4656,19558.5977,30443.9232,3.8638,411.1934,28.8347,402.2756,0.0,0.9836,3.8,5.74,3906.0,7385.0,24.77,49.3,156.6,7.9,22.5,4.5,13.05,21.1,0.43,8.05,0.44437083,0.39273062,0.089
2011-09-27,379.9451,11.9628,55012.1361,412.0644,329.6846,177.1944,20.0,18.4198,9.8535,417.0224,333.7416,19929.0219,30070.4478,3.8172,411.1951,28.9078,402.2605,0.0,0.9825,3.8,5.75,3884.0,7455.9,24.38,49.8,161.1,7.6,24.1,4.2,14.72,22.11,0.45,7.39,0.539887316,0.404820716,0.0365
2011-09-29,379.0585,11.9626,54998.7958,412.0176,329.0877,177.2492,20.0,18.3126,9.8546,417.0177,333.5938,19865.0457,30131.5739,3.6293,411.5548,29.1156,402.3559,0.0,0.98,3.5,5.79,3843.6,7872.0,24.78,50.5,157.9,8.4,24.3,3.9,12.28,21.0,0.44,8.72,0.379007712,0.402307461,0.075
2011-10-01,378.7079,11.9644,55001.1375,412.0181,330.5576,177.2201,20.0,17.6519,9.8396,417.1217,333.1095,19461.5682,30538.6824,3.5719,411.7069,29.3108,404.091,0.0,0.9827,3.6,5.74,3642.0,8479.7,24.94,50.3,162.0,8.2,22.7,3.2,13.86,22.28,0.45,8.42,0.430137215,0.519159282,0.025500000000000002
2011-10-02,378.6906,11.9627,54994.2794,411.9149,331.3453,177.2365,20.0,17.9839,9.8354,416.8811,334.1987,20485.3663,29509.6761,3.9598,411.4271,29.3946,404.7169,0.0,0.9846,3.7,5.83,3816.0,9676.8,24.9,51.6,161.8,8.0,22.3,3.0,14.49,22.33,0.48,7.84,0.498706552,0.555354711,0.025
2011-10-03,377.459,11.9608,54999.4552,411.9855,331.4033,177.2824,20.0,17.6913,9.8667,416.9765,334.0528,19846.1668,30153.8274,4.3562,411.3676,29.3883,404.6616,0.0,0.9851,3.6,5.67,3510.0,9254.3,24.49,51.8,152.7,8.0,22.4,2.9,15.6,24.23,0.47,8.63,0.444150021,0.580428052,0.047
2011-10-05,378.1616,11.9613,54998.5229,411.2766,333.361,176.5167,20.0,19.2905,10.059,416.2764,336.3526,22241.9299,27755.4564,4.5085,410.9881,29.3815,405.4527,0.0,0.982,3.5,5.57,3628.9,9165.0,24.54,52.0,152.1,7.4,23.8,2.1,13.78,22.83,0.47,9.05,0.394160309,0.543297909,0.0995
2011-10-07,377.6713,11.9606,55001.8596,411.038,332.4287,176.438,20.0,18.5329,10.0885,416.0756,335.29,21625.7983,28374.556,4.5756,410.5625,29.2478,404.467,0.0,0.9833,3.9,5.67,4047.0,9531.0,25.55,52.3,149.1,7.5,23.0,2.0,14.15,22.42,0.49,8.27,0.501854819,0.561468069,0.0615
2011-10-09,377.7274,11.9659,54995.0222,410.9273,332.2937,176.4768,20.0,17.3283,10.0838,415.9536,333.6806,20215.7701,29788.9788,4.7055,410.4958,29.2185,405.0538,0.0,0.9861,3.6,5.72,3616.0,8571.0,24.15,51.2,158.1,7.9,21.0,2.7,13.9,22.49,0.42,8.59,0.40505329,0.48042268,0.069
2011-10-10,376.8847,11.9639,54985.1282,411.0547,330.0651,176.5008,20.0,17.5379,10.0763,416.0487,331.915,18862.9666,31137.3218,4.5486,410.4343,28.8691,403.9033,0.0,0.985,3.2,5.84,3538.8,8985.0,25.53,53.2,163.9,7.8,21.8,2.5,13.17,21.69,0.45,8.52,0.399324966,0.478988667,0.054
2011-10-12,376.6287,11.9627,54999.3984,411.6237,328.395,176.6623,20.0,16.7577,10.0734,416.4463,334.8913,20798.2681,29208.5341,4.5328,410.7344,28.8354,403.9544,0.0,0.9827,3.6,5.91,3804.0,8680.5,24.69,54.7,167.5,7.8,23.8,2.8,13.17,21.11,0.44,7.94,0.44531549,0.51338985,0.059
2011-10-13,376.1822,11.962,54998.7095,411.9875,328.5089,176.7271,20.0,17.8409,10.0833,416.9761,336.2126,22193.6118,27807.8972,4.0405,411.4222,28.9759,404.1942,0.0,0.9817,3.4,5.88,3954.4,8697.0,24.69,52.7,164.4,7.3,22.1,2.1,13.28,22.38,0.46,9.1,0.404638629,0.531542036,0.056999999999999995
2011-10-15,376.1281,11.9625,54992.3921,411.9358,330.9136,176.7237,20.0,16.8824,9.9855,417.0479,334.5168,20565.1162,29435.9401,4.1389,411.6654,29.7023,405.7727,0.0,0.9788,3.7,5.75,3935.0,9453.2,25.5,50.5,167.8,6.7,22.8,1.6,12.87,21.81,0.43,8.94,0.420669818,0.756179576,0.034
2011-10-16,375.6698,11.8766,55007.1421,411.9588,331.6394,176.7924,20.0,16.55,9.986,417.0317,334.194,20247.8495,29754.9709,4.2131,411.4544,29.7164,405.3545,0.0,0.981,3.1,5.55,3910.0,13790.6,26.06,48.7,197.4,6.5,24.0,1.5,15.69,23.78,0.504890895,8.09,0.633059892,0.799289799,0.0325
2011-10-19,314.097,11.9618,54766.4557,411.9551,331.353,176.9185,20.0,14.4584,9.9863,416.9695,336.6021,21704.4388,28056.1752,4.8888,410.6774,28.3095,402.0294,0.0,0.9874,3.4,5.77,3730.0,9812.8,24.74,50.3,177.6,7.6,24.2,1.9,13.28,22.14,0.47,8.86,0.41013385,0.591634713,0.0445
2011-10-20,273.9377,11.2486,54323.834,411.9995,332.4017,176.9437,20.0,11.9768,9.6375,416.9521,335.3511,19737.5762,29584.5197,3.8972,410.9608,28.0172,401.2111,0.0,0.987,3.4,5.85,3910.0,9614.5,25.98,50.1,180.2,7.2,25.7,1.1,14.81,23.21,0.45,8.4,0.526549451,0.530590675,0.0315
2011-10-23,257.5813,9.9592,54007.676,412.5793,332.6984,177.0552,20.0,12.0395,8.9862,417.3612,337.2873,21069.1371,27932.2011,3.9375,411.2598,27.7718,401.2189,0.0,0.9854,3.5,5.86,3630.0,9602.6,25.89,51.6,181.3,7.6,21.7,1.9,14.23,22.5,0.49,8.27,0.477289169,0.576030142,0.032
2011-10-25,259.7209,9.9622,53984.8884,412.9658,334.2988,177.1627,20.0,11.3748,8.9861,417.9346,341.7152,25270.3963,23729.7748,3.8922,411.4109,27.6052,400.6962,0.0,0.988,3.6,5.64,3910.0,8359.0,25.65,50.3,167.9,9.5,26.4,3.0,13.98,23.43,0.43,9.45,0.440396789,0.472974335,0.040499999999999994
2011-10-27,275.2299,9.9378,53997.373,412.9755,334.8619,177.2363,20.0,10.7703,8.9863,417.8374,340.3678,23269.7413,25728.7644,3.7535,411.4138,27.423,401.7532,0.0,0.9894,3.8,5.46,3780.0,8069.0,25.47,50.2,153.6,9.0,25.2,3.0,13.88,23.26,0.44,9.38,0.422156232,0.446522893,0.047
2011-10-29,278.6474,9.9653,54006.1335,413.0063,335.5094,177.3136,20.0,11.1764,8.9861,417.985,340.3612,22941.873,26057.6606,3.7426,411.5605,27.4555,401.3278,0.0,0.9874,3.6,5.44,3668.5,8145.0,24.88,51.6,155.3,10.0,23.7,3.7,16.18,29.89,0.43,13.71,0.322788232,0.45996934,0.094
2011-11-01,278.533,9.9575,53994.875,412.9246,335.467,177.398,20.0,11.4271,8.986,417.033,341.6855,23854.7767,25145.0433,3.7184,410.988,27.2622,400.9197,0.0,0.9891,3.8,5.53,3735.0,7927.9,24.75,51.6,149.1,9.1,23.0,3.0,13.45,22.18,0.46,8.73,0.413503119,0.473410525,0.10400000000000001
2011-11-02,276.8752,9.9617,54009.9999,413.0244,335.1339,177.4545,20.0,11.5097,8.9872,417.0679,341.4539,23344.7077,25655.9493,3.7441,411.1753,27.3671,400.7093,0.0,0.9879,3.7,5.5,3741.0,8529.1,24.7,47.3,147.9,8.0,26.6,3.7,13.58,22.29,0.47,8.71,0.414762877,0.517821136,0.0875
2011-11-04,276.8086,9.962,53995.8383,412.8283,334.9522,177.5322,20.0,11.5978,8.969,417.9165,342.7606,24600.7207,24400.0217,4.0239,411.586,27.2948,401.7953,0.0,0.9879,3.8,5.51,3470.0,8133.1,24.26,51.7,147.8,7.8,23.8,1.6,13.39,23.52,0.48,10.13,0.323271664,0.465034984,0.0695
2011-11-07,275.9914,9.9629,54006.7057,412.8883,337.8182,177.6242,20.0,10.1025,8.9678,417.8885,345.3613,26446.0737,22553.4858,4.0488,411.7286,27.2114,401.5345,0.0,0.9858,4.5,5.3,3708.0,6776.7,23.85,49.8,134.6,8.7,22.9,2.9,12.5,20.63,0.46,8.13,0.394828551,0.394030281,0.147
2011-11-09,280.4438,9.9623,53991.2451,412.0658,337.4139,177.5944,20.0,8.6232,8.9967,417.1039,343.7156,25393.1746,23605.2597,4.1829,410.919,27.0384,400.8148,0.0,0.9859,4.1,5.55,3770.0,7925.1,24.67,51.7,146.6,7.8,23.2,2.9,12.87,21.39,0.47,8.52,0.403993345,0.451590242,0.087
2011-11-12,286.1188,9.9615,53999.5376,412.0208,336.5351,177.5626,20.0,8.9313,9.0085,416.9051,342.2112,25013.3277,23984.1433,4.5548,410.5279,26.9555,399.8068,0.0,0.9848,4.1,5.46,3448.7,8114.1,24.33,52.1,152.6,7.9,24.9,3.3,12.86,20.53,0.49,7.67,0.417797459,0.459799398,0.042499999999999996
2011-11-14,286.9125,9.9634,54003.5534,412.032,334.9616,177.6319,20.0,9.9451,9.0083,417.0315,340.9796,24992.1428,24010.0056,4.5663,410.5636,27.1555,400.0716,0.0,0.9866,3.7,5.72,3620.0,8931.6,24.65,50.7,154.3,8.4,23.2,3.3,12.7,20.92,0.47,8.22,0.391106185,0.46627763,0.051000000000000004
2011-11-15,282.1464,9.9628,54000.5128,411.8665,333.425,177.2627,20.0,9.9706,9.0089,416.5016,342.5964,26161.2105,22836.2045,4.5628,409.9535,27.1552,400.9596,0.0,0.9847,4.0,5.65,3740.0,8607.7,25.2,49.5,154.2,7.0,24.5,1.7,12.64,21.74,0.46,9.1,0.374784202,0.445706434,0.058499999999999996
2011-11-17,288.0942,9.6059,54005.8009,412.0422,331.0685,177.6374,20.0,11.6648,9.0081,417.0482,342.4282,26148.492,22851.96,4.4929,410.5162,27.3517,401.1075,0.0,0.9896,3.6,5.76,3622.0,8294.3,25.01,52.5,165.9,8.0,23.1,2.7,11.72,19.65,0.45,7.93,0.389293167,0.407752841,0.029
2011-11-18,287.5776,9.9238,53999.9141,411.8602,330.8821,177.6439,20.0,11.2432,9.0079,417.1474,340.4795,24740.2492,24262.6863,4.4978,410.73,27.3667,400.6359,0.0,0.9843,3.7,5.77,3557.0,8343.6,24.93,49.1,161.5,7.0,26.6,2.6,11.86,21.74,0.46,9.88,0.303419608,0.430285727,0.020999999999999998
2011-11-20,290.7835,9.9652,54013.0708,411.8716,331.0055,177.6491,20.0,9.0634,9.0086,416.9964,336.9671,22497.3124,26510.9937,4.0927,410.7919,27.2665,399.4943,0.0,0.9865,3.4,5.86,3687.0,9130.8,24.35,49.4,176.4,6.8,24.8,2.4,12.43,21.49,0.44,9.06,0.357961049,0.527196562,0.0245
2011-11-21,288.6217,9.9625,54005.4459,411.9023,330.7426,177.6609,20.0,10.6168,9.0088,416.8869,336.3068,21890.9319,27110.8767,4.0927,410.8486,27.2876,400.3845,0.0,0.9892,3.3,5.7,4065.0,9710.4,25.4,48.5,177.6,6.6,25.5,2.4,12.98,22.29,0.44,9.31,0.430379016,0.629135395,0.026000000000000002
2011-11-23,287.3242,9.9639,53999.6139,411.9514,331.7853,177.8231,20.0,8.8548,9.0077,417.0443,339.8346,25023.74,23977.7127,4.0764,410.8361,27.1612,399.5407,0.0,0.9862,3.5,5.65,3709.0,9868.1,24.89,56.0,193.9,7.6,22.7,2.4,14.12,23.39,0.45,9.27,0.445890026,0.696932617,0.024
2011-11-26,284.7306,9.9631,54006.5355,412.0662,335.3907,178.0153,20.0,9.2658,9.0484,417.0462,340.9624,24746.8797,24250.35,4.059,411.0926,26.9445,400.6158,0.0,0.9907,4.3,5.2,3892.2,8209.0,23.74,44.7,156.0,8.6,28.8,2.4,12.42,21.08,0.48,8.66,0.409172365,0.541386503,0.025
2011-11-28,285.2097,9.9655,53999.3549,411.9034,335.159,177.906,20.0,10.1818,9.0487,416.9482,341.9762,25229.9618,23768.334,4.0662,410.9321,26.8652,400.9181,0.0,0.9884,4.8,5.53,3950.0,7662.9,24.24,46.3,160.7,10.2,28.1,2.9,12.2,20.86,0.42,8.66,0.397729749,0.515572979,0.0345
2011-12-01,289.7596,9.9632,54000.2737,412.0052,333.6012,178.0304,20.0,8.815,8.9996,418.0541,343.381,26399.4592,22601.5428,4.1797,411.443,26.8516,401.7261,0.0,0.9872,4.3,5.39,3934.0,8491.0,24.21,49.8,161.2,10.7,26.4,3.0,12.43,21.57,0.43,9.14,0.395606051,0.499011247,0.0335
2011-12-02,289.0356,9.9619,54007.4584,411.9414,333.5486,178.0721,20.0,7.7421,9.0003,417.9599,342.4207,25354.6252,23646.3291,4.17,411.4066,26.8502,401.8421,0.0,0.9844,4.1,5.5,3785.0,7401.5,24.58,47.6,153.9,9.6,24.0,2.5,12.5,21.11,0.45,8.61,0.395080727,0.410324602,0.056
2011-12-04,258.6875,9.9617,53998.8172,411.013,335.3557,178.0388,20.0,4.6812,8.9993,416.9313,343.2308,26202.5683,22798.7771,4.0351,410.5422,26.6113,399.7014,0.0,0.989,3.6,5.51,3702.0,8246.8,23.45,47.4,151.6,8.4,23.6,2.3,12.53,22.45,0.45,9.92,0.318163228,0.448880134,0.036500000000000005
2011-12-06,290.1761,9.9625,54009.8872,411.4473,334.3926,178.042,1.0,8.0985,8.9995,417.4963,340.0228,24273.6279,24726.2759,3.4831,411.4248,26.9329,400.8798,0.0,0.9894,4.0,5.67,3872.0,8566.0,24.48,47.6,156.3,7.8,25.9,1.6,13.32,21.53,0.45,8.21,0.438924445,0.496379061,0.032
2011-12-08,290.9109,9.9659,54006.8128,412.05,333.9703,178.1315,20.0,6.7613,9.0001,417.9372,340.5467,25203.3498,23796.2574,3.427,411.6983,27.0005,401.2169,0.0,0.9846,3.7,5.67,3684.0,7832.6,24.85,47.8,160.9,6.3,27.1,2.1,12.25,21.15,0.43,8.9,0.363853576,0.458906381,0.0325
2011-12-09,289.8823,9.9624,53996.4322,412.0759,333.6583,178.1004,20.0,8.2865,8.9999,417.9374,341.3985,25776.0995,23225.513,3.6305,411.6453,27.0496,400.6104,0.0,0.9867,3.4,5.8,3970.0,8355.0,24.41,48.4,164.5,5.9,26.9,2.1,15.37,23.64,0.44,8.27,0.513502859,0.440249116,0.03
2011-12-12,280.3584,9.9623,53994.2389,411.915,333.6283,178.1418,20.0,12.1679,8.9994,418.0665,339.5302,24115.1228,24880.3283,3.3072,412.0672,27.0729,401.4702,0.0,0.9857,3.5,5.72,3690.2,8126.0,24.54,48.7,165.2,5.9,26.8,1.8,12.54,21.23,0.43,8.69,0.378676166,0.491030822,0.0185
2011-12-14,280.1444,9.9632,53989.3488,412.038,333.4989,178.1875,20.0,10.3149,8.9707,417.7765,340.3831,25073.8774,23928.1292,3.4747,411.6695,27.0484,401.1437,0.0,0.9858,3.3,5.73,3675.2,7679.0,24.36,49.4,173.5,5.6,30.1,1.9,12.68,21.67,0.44,8.99,0.372884749,0.443000752,0.0215
2011-12-15,283.7719,9.962,54000.016,411.8787,334.9896,178.1781,20.0,5.9696,8.9512,417.9004,339.6551,24725.8725,24269.4532,3.6747,411.4492,26.9253,399.8501,0.0,0.9873,3.2,5.74,3684.6,7510.0,23.93,46.7,154.0,5.7,28.0,1.9,12.26,21.8,0.46,9.54,0.316951872,0.445746929,0.023
2011-12-17,286.2213,9.9667,53993.1462,412.0417,337.5711,178.218,20.0,10.9885,8.9519,417.9943,342.7497,27081.805,21919.2206,3.3832,411.5811,26.6624,399.7761,0.0,0.9872,4.1,5.63,3790.0,6875.5,24.53,47.7,147.0,6.5,32.9,2.0,12.51,21.1,0.42,8.59,0.380304855,0.40949115,0.025
2011-12-18,286.2565,9.9627,53998.9549,412.0027,338.6959,178.1876,20.0,9.1395,8.9508,418.0456,341.1782,25171.6539,23821.8861,3.0753,412.1404,26.7005,400.7972,0.0,0.9889,4.0,5.48,3687.5,6212.0,24.47,47.1,142.9,5.8,32.4,1.9,13.5,22.29,0.43,8.79,0.395060418,0.420855394,0.0205
2011-12-20,286.0021,9.9626,54002.9304,411.9319,339.6371,178.2329,20.0,3.9214,8.9524,417.8209,341.365,25009.5832,23988.3171,3.1849,412.2118,26.7042,401.1995,0.0,0.9868,4.3,5.31,3657.0,6235.3,24.11,47.2,134.7,7.1,36.1,2.0,12.22,21.72,0.44,9.5,0.326473537,0.476485779,0.0265
2011-12-23,291.3409,9.9619,54003.3094,413.1327,337.1773,178.3783,20.0,8.5341,8.9518,418.0102,339.6249,23593.5832,25408.227,3.4047,412.0254,27.006,400.4153,0.0,0.9836,4.3,5.6,3640.0,6057.7,24.15,46.4,142.1,7.8,36.1,1.9,12.65,21.85,0.43,9.2,0.335849922,0.423971181,0.026000000000000002
2011-12-24,290.9802,9.9619,54003.8999,412.9617,336.5663,178.4511,20.0,9.6929,8.9517,417.8595,339.7408,23978.7014,25020.5466,3.3846,411.9786,27.0633,401.0389,0.0,0.9843,4.4,5.54,3755.0,5715.4,23.99,39.9,147.7,6.3,34.6,1.8,11.43,20.17,0.47,8.74,0.330094299,0.389594484,0.0245
2011-12-26,293.5616,9.9685,54000.424,413.216,334.303,178.5201,20.0,15.7687,8.9517,418.1085,341.8099,26147.1231,22853.1364,3.4094,412.0045,27.1558,400.7645,0.0,0.9886,4.4,5.66,3913.0,5501.2,23.63,45.8,170.5,9.3,31.6,1.8,11.98,20.25,0.47,8.27,0.394451027,0.383441538,0.0235
2011-12-27,293.6261,9.9621,53999.8692,413.0498,332.7204,178.5537,20.0,11.0604,8.9519,417.9851,339.3431,23742.4587,25258.8605,3.3681,412.0662,27.2417,402.1793,0.0,0.9877,4.7,5.82,3610.0,5271.9,23.27,39.1,167.5,6.1,31.7,1.6,12.16,21.69,0.42,9.53,0.300014896,0.359785493,0.026000000000000002
2011-12-29,294.0358,9.9623,53996.3545,412.7623,333.0,178.4797,20.0,11.957,8.9518,418.0063,339.4957,24701.0788,24297.6252,3.0117,412.2309,27.2661,401.2048,0.0,0.9858,3.8,5.96,3590.0,5450.6,24.08,47.9,161.3,9.1,26.9,1.5,12.23,22.21,0.42,9.98,0.291365289,0.441393967,0.025500000000000002
2011-12-30,294.7389,9.9626,54004.8844,412.9402,332.8053,178.4464,20.0,11.4597,8.9515,417.9502,336.5842,21889.0068,27111.6906,3.227,412.1677,27.3006,401.9487,0.0,0.9849,3.5,5.75,3920.0,6001.09,24.8,48.4,165.4,9.4,22.1,1.5,12.54,21.36,0.43,8.82,0.398344743,0.514527532,0.024
2012-01-01,293.2177,9.9623,54001.7925,412.953,332.9071,178.5357,20.0,12.5838,8.9519,418.0663,338.3617,23944.6837,25056.7303,3.3578,412.1299,27.3154,401.6303,0.0,0.9832,3.8,5.73,3702.0,7231.19,23.78,46.9,168.9,6.9,21.2,1.5,12.0,20.55,0.44,8.55,0.358997049,0.564420586,0.019
2012-01-04,297.6132,9.9665,53996.1025,413.0505,333.3853,178.4647,20.0,12.2072,8.9511,417.9951,338.8696,24169.1503,24836.0345,3.4048,412.0677,27.3345,400.7698,0.0,0.9836,3.9,5.75,3713.0,7082.15,23.54,44.9,159.0,9.6,22.4,1.3,13.14,22.64,0.44,9.5,0.340251713,0.519083853,0.0235
2012-01-07,297.1275,9.9627,54001.1307,412.9394,336.0018,178.5206,20.0,9.9866,8.9519,417.8382,338.2755,22635.2164,26363.8528,3.3655,412.207,27.0555,401.3588,0.0,0.987,4.4,5.43,3274.0,5683.23,24.85,47.7,132.8,9.7,18.4,1.1,13.02,22.76,0.44,9.74,0.304966583,0.468512776,0.02
2012-01-08,298.1071,9.9624,54003.2435,412.9116,337.791,178.548,20.0,8.3472,8.9521,417.9348,339.0115,22914.9732,26081.0808,3.3581,412.385,26.8985,401.4584,0.0,0.9852,4.4,5.38,3523.0,5038.0,23.72,48.5,134.2,8.7,18.2,0.9,12.02,19.61,0.43,7.59,0.376819529,0.484514902,0.0225
2012-01-09,301.8154,9.9615,54002.918,412.9444,338.3608,178.5724,20.0,8.6307,8.9516,417.9528,339.3839,23037.6861,25964.502,3.3499,412.3581,26.8636,401.8022,0.0,0.9864,4.0,5.47,3498.0,5121.0,23.92,46.6,130.1,7.5,18.0,1.0,11.68,20.4,0.42,8.72,0.308670178,0.452741866,0.0225
2012-01-11,313.4149,9.9617,54000.6058,413.0243,336.4957,178.6318,20.0,9.6354,8.9518,417.9909,340.6623,24606.4635,24388.7129,3.392,412.2066,26.9599,401.3066,0.0,0.9854,4.3,5.41,3320.0,4986.0,23.79,48.1,134.6,9.9,15.9,1.0,11.45,20.75,0.44,9.3,0.275348971,0.440939292,0.0215
2012-01-14,311.5146,9.9631,54000.3392,413.039,334.3655,178.6845,20.0,10.5736,8.9514,417.9651,336.98,21889.6323,27111.7891,3.3587,412.2134,27.1799,401.6901,0.0,0.9835,4.2,5.79,3530.0,5021.32,24.05,45.4,143.7,7.1,12.8,0.9,11.43,20.63,0.45,9.2,0.283904172,0.416707024,0.021
2012-01-15,310.8162,9.9617,54000.0598,413.0289,333.9247,178.668,20.0,11.5816,8.9514,417.9336,336.5,21571.3538,27426.0872,3.4526,412.233,27.3306,402.2849,0.0,0.9819,4.1,5.75,3166.0,5003.0,24.05,44.7,146.2,7.9,12.6,0.9,12.14,21.72,0.42,9.58,0.26276691,0.435847385,0.0195
2012-01-17,306.5917,9.9618,53995.0805,412.9529,333.6445,178.6752,20.0,11.4376,8.9515,418.0095,339.3328,23865.7048,25135.6691,3.3165,412.3149,27.2627,402.4566,0.0,0.9803,4.1,5.69,3309.0,5659.63,23.23,46.4,145.9,8.5,12.2,1.1,11.69,20.37,0.43,8.68,0.285939744,0.47899281,0.022
2012-01-19,306.481,9.9631,53999.0628,413.025,332.2847,178.6295,20.0,12.2457,8.9521,417.9168,337.2813,22166.2582,26830.4519,3.4444,412.1025,27.4639,401.691,0.0,0.9791,3.7,5.92,3420.0,6744.98,24.31,48.3,158.2,8.4,12.7,0.8,12.41,21.65,0.42,9.24,0.307188944,0.519389995,0.0235
2012-01-22,306.9678,9.9625,53996.8105,412.9971,333.9363,178.7746,20.0,11.4436,8.9517,418.042,339.6044,24731.5272,24270.2423,3.5263,412.0772,27.2801,400.8739,0.0,0.9818,3.7,5.82,3395.0,7179.98,24.7,50.5,157.1,13.1,13.8,1.0,13.4,20.34,0.47,6.94,0.454285772,0.538296526,0.025
2012-01-26,305.2406,9.9627,53996.8888,412.9996,332.1344,178.6955,20.0,13.7914,8.9522,417.9513,338.2688,23774.8316,25220.261,3.4943,412.1075,27.5129,402.2188,0.0,0.9838,3.6,5.88,3550.0,7783.63,24.58,49.4,153.9,10.3,13.7,0.9,12.72,21.73,0.43,9.01,0.338548037,0.517369683,0.0245
2012-01-28,301.5945,9.9505,54002.58,412.9926,332.2598,178.685,20.0,13.553,8.9514,417.9551,338.3875,23489.3207,25508.5379,3.4608,412.0769,27.5413,401.7577,0.0,0.9825,3.5,6.0,3360.0,7430.78,24.75,47.3,160.4,10.9,16.3,1.4,12.59,21.65,0.47,9.06,0.314583106,0.464471802,0.0225
