Datetime,612FC702.PV,612TC138B.PV,612TC138A.PV,612FC124.PV,612TC168B.PV,612TC168A.PV,612FC129.PV,612TC170A.PV,612FC195A.PV,612AI111B3.PV/100,612FI109.PV,612FI740.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,partial_p,"Gravity, API",Total Sulfur,Total Nitrogen,5% Mass,vis 100°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),c7a_c75_r1,c7a_c75_r2,N_S_r,Ni+V,Ni+V_sqrt,4V+Ni,SHFT_avg
2011-05-10,13.0005,411.9813,334.8051,12.9625,415.525,328.8386,4.2552,410.2476,0.0,0.9829,186.1675295,35.47684487,46.16247177,1345.572111,1245.394504,952.4506469,925.9117131,160.21288694758,4.0,5.13,3790.0,544.0,8159.3,24.58,52.1,165.9,8.3,22.1,1.2,13.81,22.41,8.6,0.487959281,0.89201979,1.6058139534883722,0.6162427487728692,738.7914230019493,218.0,14.7648230602334,715.7,0.0824999999999999
2011-05-12,12.9992,412.0472,336.8729,11.6865,415.4738,329.8229,4.3873,409.7432,0.0,0.9815,186.4109399,33.60796843,46.16247177,1348.586581,1252.44749,951.7975436,925.9950012,159.98517949245002,4.0,5.07,3583.0,541.0,6941.3,24.8,51.3,155.8,8.0,20.4,1.3,11.21,20.0,8.79,0.364547145,0.671793193,1.2753128555176338,0.5605,706.7061143984221,207.1,14.390969390558787,674.5,0.068
2011-05-13,13.0001,412.0946,336.8752,11.9059,415.5629,331.246,4.6093,409.5495,0.0,0.9827,185.8436579,34.00591994,46.16247177,1347.805166,1254.11373,953.4983668,926.700674,160.18071281172,4.0,5.07,3449.3,540.0,6991.0,24.46,50.3,152.1,8.8,24.7,1.2,12.01,19.53,7.52,0.428515236,0.657950941,1.5970744680851063,0.6149513568868407,680.335305719921,202.4,14.226735395022992,658.6999999999999,0.0545
2011-05-15,12.9992,412.0315,335.3615,11.2665,415.8296,330.2842,4.5194,410.2884,0.0,0.9868,186.879989,34.5092957,46.16247177,1326.049488,1260.198087,965.3237388,927.1073664,160.8484365116,4.0,5.03,3540.0,542.0,7093.6,24.62,49.4,146.8,8.6,23.6,1.3,13.33,22.9,9.57,0.383131115,0.57649531,1.392894461859979,0.5820960698689956,703.7773359840954,196.2,14.007141035914502,636.6,0.0409999999999999
2011-05-16,13.0004,411.8069,335.2879,12.5835,416.3164,332.219,4.499,410.682,0.0,0.986,187.2691861,34.83928124,46.16247177,1324.788144,1266.03835,963.9804116,926.5784156,160.71855492080002,3.7,5.52,3856.0,541.0,8480.5,25.37,52.2,149.9,9.5,22.7,1.0,13.47,21.34,7.87,0.488709543,0.600375782,1.7115628970775096,0.6312089971883786,698.5507246376812,202.1,14.216187955988763,651.8000000000001,0.037
2011-05-18,13.0005,412.0391,330.5075,14.0037,416.2819,328.0195,4.4314,410.8915,0.0,0.9871,187.5779468,35.21801032,46.16247177,1337.612622,1275.454375,963.8763932,924.8672611,160.89763206044,3.5,5.62,3935.0,540.0,8634.4,24.89,52.4,151.9,9.2,21.0,0.9,13.13,21.36,8.23,0.450390039,0.525466228,1.5953827460510328,0.6147003745318352,700.1779359430604,204.3,14.293355099485916,660.0,0.026
2011-05-20,12.9988,411.9853,330.5109,14.7885,415.9194,327.8507,4.3453,410.725,0.0,0.9869,187.0482701,33.83539962,46.16247177,1339.933532,1269.769046,963.8120183,922.0507194,160.86515338186,3.7,5.48,3698.0,540.0,8321.3,25.02,52.0,153.6,8.7,18.2,1.0,12.62,20.9,8.28,0.418187081,0.540549921,1.5241545893719808,0.6038277511961723,674.8175182481751,205.6,14.338758663147935,666.4,0.0275
2011-05-23,12.9983,411.9924,329.5412,12.9198,415.9177,329.4725,4.3741,410.1322,0.0,0.9881,186.8724876,35.11965404,46.16247177,1349.385962,1272.626132,959.7563529,918.2617372,161.06093287805,4.2,5.49,3664.0,539.0,6739.5,24.05,49.8,147.7,9.0,17.9,1.0,11.52,20.38,8.86,0.332396845,0.460105588,1.3002257336343117,0.5652600588812562,667.3952641165756,197.5,14.053469322555197,640.5999999999999,0.034
2011-05-25,12.9991,411.9978,328.2875,16.1174,415.7973,337.4649,4.6277,409.9155,0.0,0.9893,186.0076151,34.12695528,46.16247177,1333.815119,1279.143819,970.3657432,917.1022555,161.2561700789,3.8,5.62,3722.0,538.0,8298.2,24.16,51.0,155.3,9.5,18.2,1.1,13.23,21.03,7.8,0.44178221,0.51406573,1.6961538461538463,0.6291012838801712,662.2775800711744,206.3,14.363147287415806,672.2,0.023
2011-05-30,13.0005,411.8851,325.8139,13.6941,416.062,329.3438,5.4634,409.7712,0.0,0.988,185.8722048,34.83174363,46.14373363,1341.500607,1286.446278,966.4802699,911.0476154,161.0440388284,3.8,5.78,3525.0,541.0,8466.2,23.99,49.1,155.5,8.4,21.4,1.2,12.96,21.53,8.57,0.358669882,0.47995621,1.5122520420070011,0.6019507663725034,609.8615916955017,204.6,14.303845636750978,671.1,0.021
2011-05-31,12.9998,412.0448,324.6412,14.2591,415.9443,328.2505,5.5428,409.7957,0.0,0.9861,184.6123744,35.4297825,45.96247482,1343.60334,1288.125207,967.8672139,911.8967407,160.71997137534,4.0,5.7,3606.0,543.0,7096.0,25.6,48.9,154.9,8.6,20.6,0.3,11.99,21.21,9.22,0.340751337,0.0,1.3004338394793926,0.5652993870815652,632.6315789473684,203.8,14.27585373979434,668.5,0.031
2011-06-02,12.9976,412.0172,325.73,14.4157,416.0013,330.0089,5.2177,409.8052,0.0,0.9877,185.5141226,33.20091947,45.96247482,1342.141918,1282.790991,959.2034712,866.1890342,160.99528549005998,3.9,5.77,3610.0,542.0,8008.1,24.23,51.6,146.7,9.1,21.2,0.8,12.52,20.58,8.06,0.375813029,0.493650186,1.5533498759305209,0.608357628765792,625.6499133448874,198.3,14.08190328045183,638.4,0.0255
2011-06-07,12.4507,411.8959,329.2862,12.858,413.2748,332.6045,11.1947,403.6534,0.0,0.985,186.7147296,33.14332501,45.96247482,1350.572712,1272.922654,955.1164636,880.9627232,160.555108744,3.6,5.55,3435.3,543.0,8728.0,25.3,58.4,143.3,10.0,17.6,1.5,12.7,20.54,7.84,0.407825071,0.454378838,1.6198979591836733,0.6183057448880234,618.972972972973,201.7,14.20211251891774,631.6,0.038
2011-08-03,11.978,410.9134,326.9803,13.4693,417.0684,335.3723,3.176,410.8458,0.0,0.9913,188.5589739,36.71248165,43.99990082,1347.213998,1332.521133,950.8212331,897.0603393,161.58201142212,4.3,5.76,3640.0,530.0,5415.7,23.63,47.1,147.4,8.6,17.4,1.4,13.62,22.71,9.09,0.353648674,0.472853872,1.4983498349834985,0.5997357992073976,631.9444444444445,194.5,13.946325680981351,636.7,0.034
2011-08-05,11.9782,410.9127,327.0276,14.7355,416.9196,339.0014,3.1298,410.6431,0.0,0.9917,189.1341372,36.80253651,43.99990082,1352.059868,1336.631291,955.2097824,895.9410144,161.61781440481,4.2,5.66,3780.0,531.0,5063.0,24.39,47.9,148.8,9.7,19.2,1.5,12.35,21.37,9.02,0.354491768,0.4871536,1.369179600886918,0.5779129620963968,667.8445229681979,196.7,14.024977718342372,643.1,0.0285
2011-08-06,11.9787,410.993,327.3417,14.0644,417.1441,338.7809,3.1507,410.8406,0.0,0.9919,189.7195703,33.21503861,43.99990082,1353.576802,1340.435957,954.2271371,896.1346014,161.65098479257,4.0,5.72,3600.0,532.0,5820.2,25.83,49.1,156.5,8.7,16.2,0.6,14.22,22.5,8.28,0.453699267,0.51849515,1.7173913043478264,0.632,629.3706293706294,205.6,14.338758663147935,675.1,0.04
2011-08-08,11.9758,410.9597,328.1752,12.3795,417.042,337.9035,2.5202,410.9868,0.0,0.9836,188.8747931,32.13980741,43.99990082,1358.713104,1341.543127,945.4788352,897.8127839,160.29764501404,4.1,5.68,3520.0,533.0,5768.9,23.73,48.2,155.3,9.0,20.3,0.4,13.48,20.84,7.36,0.435454453,0.517155543,1.8315217391304348,0.6468330134357007,619.7183098591549,203.5,14.265342617687104,669.4000000000001,0.0265
2011-08-10,11.9767,410.9485,327.4023,14.288,416.9704,337.8044,2.9588,411.0893,0.0,0.9793,189.3642314,32.49667607,43.99990082,1358.915406,1343.164742,944.7991983,894.6577629,159.59743703722,4.1,5.82,3822.0,534.0,5910.2,23.85,46.5,152.2,8.3,18.7,0.2,13.01,21.25,8.24,0.395058568,0.521377862,1.578883495145631,0.6122352941176471,656.7010309278351,198.7,14.096098751072937,655.3,0.0805
2011-08-11,11.9759,410.9343,327.174,14.1501,417.0464,337.2026,2.9572,411.1861,0.0,0.9788,189.9114042,32.99080018,43.99990082,1358.546647,1341.472436,943.9168032,894.1588131,159.51537583936,3.9,5.78,3597.0,535.0,5689.7,25.29,46.1,153.0,8.3,14.8,0.8,13.75,21.97,8.22,0.42100216,0.465399559,1.6727493917274938,0.6258534365043241,622.318339100346,199.1,14.110279940525633,658.1,0.038
2011-08-13,11.9768,411.0133,327.3412,13.2367,417.0424,336.2311,3.1477,411.1045,0.0,0.9786,191.4356949,33.53542296,43.99990082,1358.670182,1342.351951,944.5344696,893.9246697,159.48295556928,3.9,5.71,3921.5,536.0,5439.04,23.47,37.9,134.6,6.3,16.1,1.1,12.85,21.68,8.83,0.349158452,0.463888435,1.4552661381653451,0.5927121771217712,686.7775831873905,172.5,13.133925536563698,576.3,0.0245
2011-08-14,11.9601,411.0559,327.1429,13.1524,416.7477,335.6626,3.3445,410.7339,0.0,0.9791,189.1952841,33.6959643,43.99990082,1360.997952,1341.150208,943.3010023,893.6891311,159.56443153023,4.2,5.72,3748.0,537.0,5133.2,23.78,37.8,135.1,6.6,15.2,1.2,11.92,20.41,8.49,0.326015201,0.462615463,1.404004711425206,0.5840274375306223,655.2447552447553,172.89999999999998,13.149144458861192,578.1999999999999,0.027
2011-08-15,11.9773,410.9505,326.7012,13.5368,416.9076,337.4621,3.3223,410.6461,0.0,0.9791,188.3495511,31.4752929,43.99990082,1361.9333,1342.348207,943.3413484,892.5673964,159.5645291465,4.2,5.61,3753.7,535.0,5185.5,23.61,37.9,134.9,5.8,15.7,1.1,11.77,20.09,8.32,0.332946211,0.481279208,1.4146634615384617,0.5858636137381782,669.108734402852,172.8,13.145341380123988,577.5,0.038
2011-08-17,11.9772,411.1463,328.5786,12.8207,416.7998,336.4769,3.2916,410.7592,0.0,0.9782,188.2287266,31.51673164,43.99990082,1362.40547,1342.669988,940.0312086,893.0248339,159.41784620228,4.0,5.68,3640.0,537.0,4865.1,24.61,44.8,157.0,7.8,13.4,1.4,12.53,21.2,8.67,0.366955669,0.451905038,1.4452133794694348,0.5910377358490566,640.8450704225353,201.8,14.205632685663812,672.8,0.028
2011-08-18,11.9768,411.1162,328.9367,11.7739,416.6143,333.9609,3.2056,410.5172,0.0,0.9791,188.1988389,31.2570605,43.99990082,1362.980244,1339.95639,938.197524,893.396237,159.56451250179998,3.9,5.65,3804.0,535.0,5152.0,23.79,42.4,146.7,6.0,17.7,1.5,13.09,20.91,7.82,0.417851096,0.481466754,1.6739130434782608,0.6260162601626016,673.2743362831858,189.1,13.751363568752009,629.1999999999999,0.0275
2011-08-20,11.9763,411.019,328.5956,15.0284,416.9164,336.1379,3.3105,410.3337,0.0,0.9824,188.9677445,32.33325752,43.99990082,1366.125501,1323.127323,944.3823884,902.6445832,160.10290855008,4.0,5.78,3710.0,536.0,5010.3,23.71,46.0,154.6,7.0,19.0,1.3,13.04,20.45,7.41,0.4298915,0.481851168,1.7597840755735492,0.6376528117359413,641.8685121107267,200.6,14.163332941084173,664.4,0.0265
2011-08-21,11.9781,410.7706,328.0951,14.5104,417.118,336.6637,3.2767,410.4336,0.0,0.9817,187.8498321,32.70764944,43.99990082,1365.709563,1327.264255,944.9830148,902.68927,159.98799082794,4.0,5.68,3836.0,536.0,5193.1,25.64,44.4,150.7,6.1,18.8,1.6,13.05,21.81,8.76,0.408356722,0.476926911,1.4897260273972603,0.5983493810178818,675.3521126760563,195.1,13.96782015920881,647.1999999999999,0.023
2011-08-22,11.9747,411.0472,327.5848,14.2014,417.0163,335.2331,3.0058,410.5995,0.0,0.9816,188.5178767,33.48938494,43.99990082,1372.238875,1328.397267,945.1832635,900.2893748,159.97229404152,4.3,5.55,3955.0,537.0,5078.7,24.23,45.3,151.2,6.6,18.2,1.6,12.15,20.23,8.08,0.412486271,0.481270353,1.5037128712871288,0.6005931784478498,712.6126126126127,196.5,14.017845768876189,650.0999999999999,0.0215
2011-08-24,11.9766,412.2645,326.9134,15.4326,416.9072,334.9452,2.7296,410.64,0.0,0.9786,188.1896235,30.64298685,43.99990082,1389.137871,1334.361581,942.6672864,900.6358546,159.4825491567,3.8,5.64,3859.5,537.0,5188.0,23.93,47.1,175.1,6.8,15.2,1.4,12.91,20.98,8.07,0.44256367,0.479928172,1.5997521685254026,0.6153479504289799,684.3085106382979,222.2,14.906374475371264,747.5,0.0279999999999999
2011-08-26,11.9764,412.0508,326.9417,15.4978,416.928,336.4862,2.8033,410.6346,0.0,0.9804,187.853331,31.43909592,43.99990082,1393.185475,1342.550746,941.6306037,900.5397716,159.77649359388,4.4,5.68,3653.6,534.0,5516.0,24.25,48.3,152.6,6.5,15.7,2.5,13.73,20.11,6.38,0.539238159,0.400035874,2.1520376175548592,0.6827449030333168,643.2394366197183,200.9,14.17391971192161,658.6999999999999,0.08
2011-08-28,11.9763,411.9781,327.5998,14.4134,416.928,335.308,2.8171,410.6711,0.0,0.9795,188.5988037,32.17716787,43.99990082,1391.134292,1342.914393,937.087097,900.2245813,159.6297687183,4.1,5.7,3589.5,535.0,5774.0,24.26,51.4,177.3,5.8,17.2,1.9,13.57,20.76,7.19,0.494185869,0.635694427,1.887343532684284,0.6536608863198459,629.7368421052631,228.7,15.12283042290695,760.6,0.055
2011-08-30,11.9747,411.6872,327.7806,14.3523,416.7854,337.1286,2.8429,410.6304,0.0,0.9774,188.3700125,33.06550113,43.99990082,1375.166646,1344.976144,936.7090602,900.4197699,159.28688699208,4.1,5.49,3821.0,535.0,5787.7,24.04,41.2,189.4,7.3,16.8,2.6,13.06,20.15,7.09,0.53042274,0.437093103,1.842031029619182,0.6481389578163772,695.9927140255008,230.6,15.185519418182574,798.8000000000001,0.0495
2011-09-07,11.9741,408.8735,334.6116,16.1129,414.1659,335.1349,4.2124,408.2449,0.0,0.9786,188.1819704,33.34026767,43.99990082,1371.057216,1321.155944,923.6729818,901.2561718,159.4831084266,4.9,5.1,4080.0,539.0,6284.4,22.77,53.3,159.3,8.6,25.4,2.3,13.56,21.01,7.45,0.547891357,0.718012957,1.82013422818792,0.6454069490718705,800.0,212.6,14.58080930538494,690.5,0.0885
2011-09-10,11.9756,410.0273,334.9031,13.7544,414.9394,333.268,4.5279,408.4629,0.0,0.9843,190.0230149,31.41438026,43.99990082,1380.721067,1333.15914,925.3381645,898.0796861,160.41262962441,4.3,5.29,3862.9,539.0,7750.0,23.17,56.2,166.2,9.7,21.8,3.0,13.94,20.99,7.05,0.565433142,0.49375606,1.977304964539007,0.6641257741781801,730.2268431001891,222.4,14.913081505845796,721.0,0.1615
2011-09-12,11.9752,409.8319,334.7967,15.5488,415.0918,334.6476,4.5558,409.1578,0.0,0.9836,188.8254639,31.74306664,43.99990082,1388.226899,1339.859783,915.6247415,895.8020706,160.19884239404,4.8,5.1,4030.0,539.0,7086.5,25.15,54.8,155.5,10.7,25.8,4.6,13.91,22.56,8.65,0.525242553,0.492938481,1.608092485549133,0.6165780141843972,790.1960784313726,210.3,14.501724035437991,676.8,0.156
2011-09-16,11.9782,410.8495,332.9768,17.0396,415.8491,334.5095,4.9001,409.7022,0.0,0.9773,190.0017874,35.29651098,43.99990082,1402.167908,1360.85899,913.0531799,894.5039185,159.29933883434,4.3,5.5,4059.0,539.0,7669.6,24.03,54.6,159.8,10.0,32.2,3.6,13.12,21.52,8.4,0.459656554,0.472506152,1.5619047619047617,0.6096654275092936,738.0,214.4,14.642404174178502,693.8000000000001,0.1
2011-09-18,11.9751,411.0068,331.1547,15.8807,415.9487,331.5222,3.9368,409.9403,0.0,0.9768,190.8056313,34.81251807,43.99990082,1397.452358,1361.191926,918.061044,894.5497347,159.21840527472,3.9,5.66,3521.7,540.0,7802.0,24.37,52.3,158.7,10.8,28.6,7.9,12.34,20.3,7.96,0.386982352,0.432701048,1.550251256281407,0.6078817733990147,622.208480565371,211.0,14.52583904633395,687.0999999999999,0.0445
2011-09-21,11.9772,410.9729,331.836,17.4025,415.8509,333.907,3.9253,410.1167,0.0,0.9782,195.7331246,36.01394541,43.99990082,1395.870955,1361.070869,920.05315,891.2913016,159.44643879264,4.1,5.69,3630.0,538.0,7228.3,24.66,52.1,164.5,9.4,25.3,5.6,12.33,20.91,8.58,0.377093313,0.407383776,1.437062937062937,0.5896700143472023,637.9613356766256,216.6,14.717336715588184,710.1,0.0385
2011-09-22,11.9784,411.2611,332.9053,17.9804,416.359,336.0551,4.0662,410.7107,0.0,0.9795,199.9473331,36.59847705,43.99990082,1393.44798,1362.867761,921.8545759,890.0519462,159.646798893,3.7,5.62,3983.0,540.0,7094.0,26.51,51.6,159.3,8.9,23.9,5.6,13.16,20.8,7.64,0.532648765,0.383719498,1.7225130890052356,0.6326923076923077,708.7188612099644,210.9,14.522396496446444,688.8000000000001,0.034
2011-09-23,11.9758,412.0041,331.7495,16.509,417.0545,335.2901,3.9649,411.0815,0.0,0.9804,200.4523312,36.92313874,43.99990082,1395.496839,1378.146983,924.8023846,887.851074,159.80447068044,3.6,5.65,3510.5,538.0,6772.0,24.4,50.0,155.0,8.4,22.7,4.7,12.61,20.87,8.26,0.375559464,0.386291362,1.526634382566586,0.6042165788212746,621.3274336283185,205.0,14.317821063276352,670.0,0.033
2011-09-24,11.9638,412.0031,330.96,15.5936,416.8831,333.6857,3.8095,411.126,0.0,0.9829,199.9565112,35.0658054,43.99990082,1376.980319,1376.862395,933.410228,887.0807129,160.21311173681,3.8,5.6,3698.0,540.0,7270.0,24.8,49.2,153.4,8.3,24.0,4.4,12.56,21.2,8.64,0.384045396,0.394855252,1.4537037037037035,0.5924528301886793,660.3571428571429,202.6,14.23376267892647,662.8000000000001,0.0295
2011-09-26,11.9621,411.9692,330.0952,17.8212,416.9895,333.4656,3.8638,411.1934,0.0,0.9836,199.9304281,34.80859762,43.99990082,1383.836207,1352.428458,935.0419157,897.0001218,160.32658970632,3.8,5.74,3906.0,542.0,7385.0,24.77,49.3,156.6,7.9,22.5,4.5,13.05,21.1,8.05,0.44437083,0.39273062,1.62111801242236,0.6184834123222749,680.4878048780488,205.9,14.349216006458333,675.6999999999999,0.089
2011-09-27,11.9628,412.0644,329.6846,18.4198,417.0224,333.7416,3.8172,411.1951,0.0,0.9825,200.2453521,35.10462192,43.99990082,1384.773632,1356.831346,932.2844136,896.1407717,160.1472871905,3.8,5.75,3884.0,540.0,7455.9,24.38,49.8,161.1,7.6,24.1,4.2,14.72,22.11,7.39,0.539887316,0.404820716,1.9918809201623815,0.6657620985979196,675.4782608695652,210.9,14.522396496446444,694.1999999999999,0.0365
2011-09-29,11.9626,412.0176,329.0877,18.3126,417.0177,333.5938,3.6293,411.5548,0.0,0.98,199.9218041,36.13375501,43.99990082,1390.994565,1365.494421,930.3542944,894.2320579,159.73957566,3.5,5.79,3843.6,544.0,7872.0,24.78,50.5,157.9,8.4,24.3,3.9,12.28,21.0,8.72,0.379007712,0.402307461,1.4082568807339448,0.5847619047619047,663.8341968911917,208.4,14.436065946094873,682.1,0.075
2011-10-01,11.9644,412.0181,330.5576,17.6519,417.1217,333.1095,3.5719,411.7069,0.0,0.9827,201.2800569,37.63166921,43.99990082,1390.384479,1362.692198,927.5567782,893.3034359,160.17998148638,3.6,5.74,3642.0,542.0,8479.7,24.94,50.3,162.0,8.2,22.7,3.2,13.86,22.28,8.42,0.430137215,0.519159282,1.6460807600950118,0.6220825852782764,634.4947735191637,212.3,14.570518178843194,698.3,0.0255
2011-10-02,11.9627,411.9149,331.3453,17.9839,416.8811,334.1987,3.9598,411.4271,0.0,0.9846,201.4154463,36.53660973,43.99990082,1391.22535,1362.482856,925.2468909,893.9243593,160.49009626614003,3.7,5.83,3816.0,543.0,9676.8,24.9,51.6,161.8,8.0,22.3,3.0,14.49,22.33,7.84,0.498706552,0.555354711,1.8482142857142856,0.6489028213166145,654.5454545454545,213.4,14.608216865860118,698.8000000000001,0.025
2011-10-03,11.9608,411.9855,331.4033,17.6913,416.9765,334.0528,4.3562,411.3676,0.0,0.9851,201.2490972,36.87910211,43.99990082,1396.680018,1370.312762,920.4497936,890.3698875,160.57164616414,3.6,5.67,3510.0,543.0,9254.3,24.49,51.8,152.7,8.0,22.4,2.9,15.6,24.23,8.63,0.444150021,0.580428052,1.807647740440324,0.6438299628559636,619.047619047619,204.5,14.300349646075093,662.5999999999999,0.047
2011-10-05,11.9613,411.2766,333.361,19.2905,416.2764,336.3526,4.5085,410.9881,0.0,0.982,201.4625922,37.66929302,43.99990082,1398.927753,1344.538908,918.2065051,902.4931064,160.0662328322,3.5,5.57,3628.9,544.0,9165.0,24.54,52.0,152.1,7.4,23.8,2.1,13.78,22.83,9.05,0.394160309,0.543297909,1.5226519337016573,0.6035917652212002,651.508078994614,204.1,14.286357128393508,660.4,0.0995
2011-10-07,11.9606,411.038,332.4287,18.5329,416.0756,335.29,4.5756,410.5625,0.0,0.9833,200.7859126,38.72390663,43.99990082,1395.032181,1343.687947,919.1410825,902.3840291,160.27806401444,3.9,5.67,4047.0,544.0,9531.0,25.55,52.3,149.1,7.5,23.0,2.0,14.15,22.42,8.27,0.501854819,0.561468069,1.7110036275695286,0.6311329170383586,713.7566137566138,201.4,14.191546779685432,648.6999999999999,0.0615
2011-10-09,11.9659,410.9273,332.2937,17.3283,415.9536,333.6806,4.7055,410.4958,0.0,0.9861,200.5273487,38.11309169,43.99990082,1396.367718,1343.592274,915.1483333,900.7888341,160.7351825595,3.6,5.72,3616.0,544.0,8571.0,24.15,51.2,158.1,7.9,21.0,2.7,13.9,22.49,8.59,0.40505329,0.48042268,1.6181606519208382,0.6180524677634505,632.1678321678322,209.3,14.467204291085409,683.6,0.069
2011-10-10,11.9639,411.0547,330.0651,17.5379,416.0487,331.915,4.5486,410.4343,0.0,0.985,199.9753244,36.44086959,43.99990082,1397.021936,1345.312699,919.4919669,899.8484697,160.55502295050002,3.2,5.84,3538.8,544.0,8985.0,25.53,53.2,163.9,7.8,21.8,2.5,13.17,21.69,8.52,0.399324966,0.478988667,1.545774647887324,0.607192254495159,605.9589041095891,217.1,14.734313692873515,708.8000000000001,0.054
2011-10-12,11.9627,411.6237,328.395,16.7577,416.4463,334.8913,4.5328,410.7344,0.0,0.9827,199.3636692,29.85183901,43.99990082,1388.58834,1359.146512,926.0919217,895.814606,160.18009243321,3.6,5.91,3804.0,544.0,8680.5,24.69,54.7,167.5,7.8,23.8,2.8,13.17,21.11,7.94,0.44531549,0.51338985,1.658690176322418,0.6238749407863572,643.6548223350254,222.2,14.906374475371264,724.7,0.059
2011-10-13,11.962,411.9875,328.5089,17.8409,416.9761,336.2126,4.0405,411.4222,0.0,0.9817,199.0145498,34.19405042,43.99990082,1385.538401,1368.774984,927.7036503,896.4203966,160.01719443954,3.4,5.88,3954.4,542.0,8697.0,24.69,52.7,164.4,7.3,22.1,2.1,13.28,22.38,9.1,0.404638629,0.531542036,1.4593406593406593,0.5933869526362824,672.5170068027211,217.1,14.734313692873515,710.3000000000001,0.0569999999999999
2011-10-15,11.9625,411.9358,330.9136,16.8824,417.0479,334.5168,4.1389,411.6654,0.0,0.9788,200.4927498,38.37154167,43.99990082,1377.805908,1365.511002,927.4496938,897.2800314,159.54460417768,3.7,5.75,3935.0,541.0,9453.2,25.5,50.5,167.8,6.7,22.8,1.6,12.87,21.81,8.94,0.420669818,0.756179576,1.4395973154362416,0.5900962861072903,684.3478260869565,218.3,14.774978849392646,721.7,0.034
2011-10-16,11.8766,411.9588,331.6394,16.55,417.0317,334.194,4.2131,411.4544,0.0,0.981,201.1099306,38.80787039,43.99990082,1376.7093,1360.587779,926.9873433,899.2819286,159.9029013114,3.1,5.55,3910.0,540.0,13790.6,26.06,48.7,197.4,6.5,24.0,1.5,15.69,23.78,8.09,0.633059892,0.799289799,1.939431396786156,0.6597981497056349,704.5045045045046,246.1,15.687574701017365,838.3000000000001,0.0325
2011-10-19,11.9618,411.9551,331.353,14.4584,416.9695,336.6021,4.8888,410.6774,0.0,0.9874,198.0436552,36.46079838,43.99990082,1409.599443,1382.326533,928.5629114,893.6983542,160.94644872606,3.4,5.77,3730.0,539.0,9812.8,24.74,50.3,177.6,7.6,24.2,1.9,13.28,22.14,8.86,0.41013385,0.591634713,1.4988713318284426,0.5998193315266486,646.4471403812826,227.9,15.096357176484664,760.6999999999999,0.0445
