Datetime,612FI747.PV,612FC702.PV,612FQI110.PV,612TI173F.PV,612TC106F.PV,612FQI116.PV,612TC173K.PV,612TC109E.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TI141A.PV,H12TI140A.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612PI145A.PV,612FC129.PV,612AI106A.PV,612AI106B.PV,612TC170A.PV,612TI170G.PV,612AI108A.PV,612AI108B.PV,612PC148A.PV,612FI130.PV,612FC148.PV,612TI707.PV,612FC195A.PV,612PC166Z.PV,612AI111B3.PV/100,(612FI143A.PV+612FI143B.PV+612FI143C.PV)/3,612FI109.PV,612FI740.PV,612PC159.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,612FC201A.PV,612FC201B.PV,612FC201C.PV,612FC201D.PV,612FQI210.PV,612TI273F.PV,612TC206F.PV,612FQI216.PV,612TC273K.PV,612TC209E.PV,612TC238B.PV,612TC238A.PV,612PI231A.PV,612FC223.PV,612FC224.PV,612FC225.PV,612TI241A.PV,H12TI240A.PV,612TC268B.PV,612TC268A.PV,612FC227A.PV,612FC227B.PV,612PI245A.PV,612FC229.PV,612AI206A.PV,612AI206B.PV,612TC270A.PV,612TI270G.PV,612AI208A.PV,612AI208B.PV,612PC248A.PV,612FI330.PV,612FC248.PV,612TI707.PV,612FC295A.PV,612PC266Z.PV,612AI211B3.PV/100,(612FI243A.PV+612FI243B.PV+612FI243C.PV)/3,"Gravity, API",Specific Gravity 15.5/15.5,Total Sulfur,Total Nitrogen,IBP,5% Mass,10% Mass,20% Mass,30% Mass,40% Mass,50% Mass,60% Mass,vis 100°C,vis 175°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,SARA,Saturates,Aromatics,Resin,Asphaltene,Chloride,Residual at 579'C %,SARAII,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT(TR1),SHFT(TR2)
2010-09-30,291.9947,7.9639,183.8836,287.7846,326.1344,49999.4,329.9489,449.8234,404.5059,337.8707,158.3695,15.0278,8.6131,3.9767,368.3415,385.1343,412.0083,355.8816,38132.1901,13867.0954,149.1262,1.3709,50.727,673.1557,406.6967,405.7662,60.8389,689.2392,25.1662,160.902,19.3987,385.5709,0,174.512,0.9618,120697.7279,175.7139381,23.24453095,146.9648941,34.83022301,1312.200525,1185.079359,771.0899107,922.0028505,150.9756,0,24.7142,0,189,282.1525,310.5547,61761.1181,327.892,393.0582,405.0735,319.0607,162.5115,4.3294,6.0905,10.982,377.8545,387.4657,409.319,361.8405,41376.3104,11623.3674,152.4923,1.5265,57.1765,672.4917,404.0178,403.0945,69.5193,705.6214,25.2061,889.7642,0,385.5709,0,178.5892,0.9514,127448.1749,4.4,1.0408,5.3,3770,476,540,560,588,615,647,685,726,5572,109,24.96,31.7,95.1,6.2,,8.5,12.57,19.4,0.29,,,,,,,,6.84,,,,
2010-10-01,292.9513,7.9589,184.0054,288.4965,326.2915,50001.5987,321.4575,456.2821,403.9715,338.8831,158.4348,15.027,8.1202,3.977,368.2938,385.01,412.0093,354.3842,37968.2677,14031.5195,149.1788,1.2399,49.4889,674.1161,406.7053,405.9237,60.5904,689.8671,25.1107,188.2432,18.9543,386.0755,0,174.5694,0.9629,121202.5956,175.7624647,23.07908824,146.9647723,34.97296966,1316.115284,1174.084052,768.2619278,928.6454038,151.9627,0,23.4564,0,189.9,280.5224,311.186,61728.9361,328.309,394.6284,405.1004,319.7457,162.6,4.0959,4.3891,10.9702,378.2414,387.9157,409.571,362.4725,41288.3273,11703.5281,152.5605,1.5334,55.4525,677.0148,404.4391,403.5871,69.81,706.7763,25.151,1892.7678,0,386.0755,0,178.7181,0.9521,127247.7066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,
2010-10-02,299.8563,7.9598,184.0022,288.1464,326.4885,50002.1599,320.9975,461.963,403.9524,339.6869,158.4232,15.0274,7.4876,5.0531,367.5536,384.4883,411.7289,353.9192,37816.565,14182.8959,149.1619,1.1037,50.1182,675.5963,406.3386,405.505,62.4261,696.6854,25.1587,186.4905,15.3975,385.9441,0,174.5498,0.961,121314.9246,175.8667167,25.4311692,146.9647217,35.25593461,1318.852176,1174.089686,769.0881223,930.4848439,155.97,0,22.2702,0,194,278.5444,313.6834,61822.6325,333.0547,384.2439,406.5257,320.4288,162.532,4.2572,9.0159,11.1553,376.9657,386.8494,408.8144,364.7537,43167.7795,9838.5669,152.5125,1.5363,56.6072,677.7212,403.8666,402.9007,80.0802,708.008,25.22,1893.1949,0,385.9441,0,178.7078,0.9497,127026.1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-03,299.5638,7.9643,184.0037,287.5712,327.6623,49996.7225,320.2103,454.8926,403.4312,339.9241,158.3862,15.0288,5.8474,5.9777,366.8902,384.0889,411.8267,352.9554,37515.8142,14483.9728,149.1511,1.3538,49.2676,676.4609,406.6732,405.5992,63.1157,699.6094,25.2144,156.4581,19.0872,385.8244,0,174.5328,0.9595,121229.3656,175.9164475,27.78047118,146.9652167,35.18916919,1280.738232,1164.444685,773.6277112,928.9655731,155.9803,0,22.8028,0,194,281.2908,313.5977,61878.1827,333.9982,390.5631,406.9432,321.1711,162.0508,3.892,7.5272,11.9687,377.9009,387.1545,410.7967,364.7174,42493.5887,10523.6259,152.0514,1.5386,58.8016,675.8422,405.5907,404.5044,76.8907,706.6532,25.2859,1891.102,0,385.8244,0,178.2112,0.9446,126758.1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-04,297.7919,7.9615,183.9946,289.3457,326.4042,50000.3785,320.0013,449.0045,404.9986,338.2123,158.3691,15.0227,9.248,5.977,365.9433,383.0659,412.9876,352.3555,36763.4391,15235.8632,149.1858,1.3973,51.9792,673.1074,407.5974,406.6093,62.7458,695.8828,25.3016,145.8596,21.6903,386.653,0,174.5206,0.9582,120881.3925,176.0985692,27.78621988,146.9648574,35.59071342,1278.729867,1151.283291,773.6705359,936.1982865,156.058,0,22.2284,0,193.2,281.6846,313.7277,61862.0305,334.0141,389.6352,406.9988,321.178,162.5751,4.6525,7.015,11.9696,378.1868,387.5136,410.5504,363.8855,41346.4841,11655.6095,152.5146,1.5431,58.9178,678.4346,405.2673,404.2147,80.5121,707.0761,25.3647,1892.719,0,386.653,0,178.6862,0.945,126440.4372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950
2010-10-05,308.7856,7.96,184.0005,289.3401,325.7966,50001.0969,321.6571,441.2153,405.1749,336.9355,158.364,15.0229,9.7277,5.9768,365.9317,382.9424,413.0596,352.5054,36573.0106,15426.3855,149.2067,1.3935,53.2247,674.9014,407.6564,406.794,64.5777,697.9832,25.2814,147.2329,21.9532,386.8073,0,174.5332,0.9584,121079.7461,176.5075252,27.67646172,146.965161,35.36082523,1282.528517,1160.978167,771.3237876,936.6519081,161.1044,0,13,0,189.8,282.8873,311.7956,63082.8478,337.3239,383.723,407.0131,319.1697,162.6664,3.6733,8.8081,11.9692,377.2252,386.2834,410.6113,361.3306,39424.0341,13570.7206,152.5737,1.5447,58.9205,680.7014,405.1331,404.1699,82.9957,709.994,25.3374,1930.0333,0,386.8073,0,178.7207,0.9462,127214.0611,3.9,1.0441,5.5,3481.2,421,536,556,583,610,640,674,712,6536,136.3,25.2,50.2,152.3,10.7,12.6,1.8,13.3,21.44,0.31,,,,,,,,8.15,,,1010,
2010-10-06,314.553,7.9608,183.9984,288.6037,324.569,50001.0742,330.5594,443.3134,405.9986,335.9497,158.3247,15.0254,9.8994,5.9768,366.9914,383.5562,413.0515,352.0464,34203.8476,17795.2409,149.1863,1.3612,54.5841,673.9518,407.8593,407.0809,64.5305,698.1941,25.2884,145.1857,20.3868,387.6091,0,174.5273,0.9589,120509.7002,176.6040344,28.0527664,146.9648083,35.28196661,1285.613603,1168.774889,767.1433888,937.3312867,165.9788,0,10,0,185.2,282.3309,311.0901,64004.5255,334.9908,368.7891,407.1442,316.9619,162.7212,7.9702,7.7884,11.9691,377.1693,384.2925,410.4354,361.1809,41264.1907,11735.9964,152.5818,1.5442,59.125,684.188,404.9464,404.1723,97.0965,714.158,25.333,1526.7187,0,387.6091,0,178.7698,0.9465,128371.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850
2010-10-07,320.4989,7.9683,184.0055,290.0558,323.9009,49999.7939,332.0448,449.8321,405.7098,335.9932,158.3099,15.029,7.3788,6.6868,369.2457,385.3676,414.8365,346.9309,28279.4471,24333.2604,149.1562,1.3339,55.0449,667.7838,409.6495,408.8832,62.2892,693.5664,25.3084,155.3976,18.1493,389.9305,0,174.5381,0.9568,121267.8483,176.6447993,29.49523461,146.9601036,35.20890516,1287.464918,1154.846018,765.4614644,945.9426513,170.3629,0,10,0,180.7,283.1677,309.2075,63695.3281,335.0394,374.6257,407.0077,316.1792,162.6602,15.1359,3.2658,12.0463,379.0321,384.22,411.885,356.4346,36293.7435,16666.8822,152.5034,1.5777,60.008,685.157,406.4169,405.5545,113.8868,716.4561,25.3372,790.6006,0,389.9305,0,178.7187,0.944,128177.2332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720
2010-10-08,327.1517,7.9624,183.9929,290.9022,325.311,50000.2878,332.9554,446.6174,404.8821,336.9844,158.4131,15.0246,0,8.3863,373.6602,389.349,414.2178,330.2069,12545.3329,42464.1235,149.3192,1.3652,52.1901,680.4828,409.7469,409.0085,63.9153,703.0172,24.9469,154.7807,19.167,390.2904,0,174.6179,0.9563,124011.6679,176.6166446,31.00321768,146.9653265,35.33165754,1282.554857,1134.482584,765.82912,947.0812683,174.0049,0,9,0,180,284.199,309.2705,64298.2903,334.99,373.8737,405.8184,316.3221,162.6993,15.3441,0,11.646,380.9607,386.6483,412.0607,343.1945,21483.6437,31516.6242,152.488,1.6584,57.0607,693.1115,406.7189,405.8242,133.9402,722.0124,24.9712,772.6447,0,390.2904,0,178.7122,0.9449,128251.5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,
2010-10-09,331.5037,7.9612,184.0099,288.0798,324.3643,50001.4574,327.7959,453.7099,404.9568,337.0123,158.4613,15.0263,0,8.237,373.4595,389.2024,413.5656,332.1469,14519.4329,40477.6772,149.347,1.3744,51.9559,683.0904,409.1666,408.3589,64.3242,704.6773,24.8581,154.3046,20.0845,389.6775,0,174.6501,0.9561,124126.314,176.7321935,30.11860887,146.9652771,34.8324151,1283.509784,1123.734511,760.8785646,944.6136246,177.9078,0,8,0,180,282.5917,308.2254,64115.4832,329.9355,376.4427,405.9561,315.9421,162.7349,15.1453,0,11.0003,380.9828,387.2386,412.0005,344.9601,23236.2317,29764.4351,152.5696,1.657,59.9445,696.353,406.4984,405.6695,131.7186,723.7584,24.8858,724.8064,0,389.6775,0,178.7345,0.9429,128445.6629,4.1,1.0438,5.47,3516.5,485,539,558,584,610,639,672,709,6601,124.6,24.6,50.7,153,11.1,,15.6,11.7,19.96,0.35,,,,,,,,8.28,,,890,
2010-10-10,334.515,7.9658,183.9931,286.5314,324.7952,49998.2179,310.5944,452.1452,404.9592,337.4012,158.5301,15.0258,0,7.6226,374.0652,389.8524,412.9558,332.7364,15920.0862,39076.0684,149.3966,1.3838,50.804,686.9804,408.644,407.801,66.5239,707.3512,24.7996,164.4354,18.4757,389.1567,0,174.6943,0.9582,124906.8079,176.8350969,29.87826888,146.9648,34.61645512,1283.587673,1118.101506,758.2937508,944.6840817,180.267,0,0,0,180,281.4388,308.3956,64258.37,320.9929,381.6778,404.9369,316.8609,162.8552,14.7322,0,11.3523,379.5231,386.1855,412.552,345.3342,25499.5098,27875.1069,152.6838,1.6568,136.3869,696.5696,406.9636,406.0829,141.9617,726.5742,24.8297,726.5497,0,389.1567,0,178.8429,0.9441,129565.4821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860
2010-10-11,317.3772,7.9625,184.0009,286.3456,324.9509,50000.9076,310.9971,452.8442,404.9496,337.6172,158.5735,15.0258,0,8.5299,373.0799,388.9156,412.9619,333.6343,17318.3366,37680.875,149.4405,1.3812,50.302,686.2695,408.6033,407.8189,66.3541,700.7872,24.8271,150.676,19.763,389.2218,0,174.7299,0.961,124877.1401,176.7827305,29.71851724,146.9640078,34.77810113,1291.367829,1116.94715,754.240675,942.3723263,164.363,0,8,0,180,280.3798,307.2436,64206.9286,320.1471,368.6314,408.0421,313.99,162.7741,10.9568,0,10.5753,384.7234,392.115,412.364,350.8988,26361.9917,28636.328,152.6696,1.6587,106.2107,709.9367,407.1955,406.3536,124.5604,757.3914,24.8612,727.6353,0,389.2218,0,178.7904,0.9456,131147.8287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,
2010-10-12,330.0368,7.9592,183.989,286.0142,325.0842,50003.5535,311.7935,455.0158,405.0113,338.1296,158.6323,15.0218,0,9.4971,372.0533,387.9077,412.8135,331.8933,16955.4897,38048.7054,149.4417,1.3859,99.5796,703.3388,408.2578,407.4035,107.9997,716.7851,24.7564,144.3378,19.0199,388.2995,0,174.7529,0.9642,124875.144,176.8911477,30.2400894,146.965298,34.84240631,1262.93196,1107.279331,762.2533507,945.2109394,174.3239,0,0,0,180,281.3978,308.2,64134.6544,315.386,364.2981,405.9799,314.365,163.0227,8.6949,0,10.3206,383.3007,391.3842,412.975,348.4644,25748.3958,29253.5927,152.9281,1.6546,65.9565,704.6922,407.4187,406.4953,72.0489,722.5044,24.7727,728.3547,0,388.2995,0,179.0215,0.946,131318.5557,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,,790
2010-10-13,340.8185,8.6944,184.0007,288.0367,320.0877,50010.5393,313.843,445.665,407.1197,332.6977,158.7017,14.9865,0,9.4968,374.528,389.8282,412.9338,333.1508,15823.0661,41964.5705,149.6213,1.403,32.9445,685.0312,408.7365,407.9311,65.0304,697.7237,24.8326,140.4169,20.7821,388.6569,0,174.8921,0.96,127044.8964,176.9573483,30.87278192,146.965012,35.34503752,1262.670981,1120.933919,764.9608311,936.3576858,174.5557,0,0,0,180,282.3317,305.8087,64073.5487,314.9057,352.3903,406.0356,310.6254,163.0353,8.4776,0,10.5117,383.379,391.3539,412.7918,348.0948,25751.5339,30439.7949,152.9278,1.654,66.9544,704.5806,407.3179,406.3545,68.3458,723.2053,24.8555,725.9235,0,388.6569,0,179.0281,0.9463,132365.1182,3.9,1.0454,5.75,3470.3,488,539,557,584,611,641,677,715,6843,125.4,25.21,43.8,147.6,8.6,14.7,0.8,13.16,21.28,,, , , , , , ,8.12,,,930,
2010-10-14,351.0249,11.9666,184.0036,290.6883,317.474,49998.0831,316.2293,435.5333,406.3702,329.4403,158.7338,15.0257,0,10.1419,373.2249,388.6573,414.7439,330.1195,13409.5447,46596.3215,149.7135,1.4186,39.3619,687.7906,410.2241,409.3275,75.1267,700.0288,24.1797,141.7533,22.1664,388.8822,0,174.9268,0.9557,129084.2091,177.1608108,35.40972691,146.964746,35.03698043,1232.220844,1109.790361,779.1483985,935.2587178,173.5088,0,0,0,180.2,282.2657,305.4195,64204.0108,314.9984,349.4209,405.9646,309.9118,163.0863,8.4197,0,10.5002,383.0686,391.1745,412.9207,351.0771,28852.1352,29147.9547,153.0048,1.6508,66.5654,704.7537,407.3714,406.3527,66.9098,723.9391,24.1908,728.4811,0,388.8822,0,179.0669,0.9447,134346.5222,, , , , , , , , , , , ,,,,,,,,,,,,,,, , , , ,,,,,770
2010-10-15,351.0249,11.9666,184.0516,291.0456,317.5441,49995.6716,315.9266,433.307,406.867,329.2636,158.7369,15.034,0,10.3092,373.2647,388.7522,414.9676,328.3896,12083.1835,47544.6628,149.7277,1.4339,36.6031,696.3438,410.521,409.6781,75.1086,712.314,24.8453,172.8099,23.4297,389.4729,0,174.9088,0.9566,128895.0998,177.0459235,35.95954741,146.9650465,35.26186025,1236.003223,1114.176709,809.7246701,988.9638408,174.7368,0,0,0,180.2,282.3076,305.4463,63943.093,315.0052,348.3501,405.9712,309.6398,163.07,7.0795,0,10.4998,383.1365,391.2175,412.9068,351.1524,28908.662,29096.4933,152.9728,1.6472,66.8371,704.1323,407.3592,406.4117,66.844,723.6034,24.8451,728.5917,0,389.4729,0,179.0461,0.9451,135843.6405,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,,770,
2010-10-16,351.0668,11.9683,184.0685,291.6738,315.897,50000.9741,317.1991,439.0517,406.936,328.3509,158.8665,14.3452,0,10.4974,374.0195,388.9883,415.0679,328.7146,12273.25,47727.6315,149.8482,1.4542,36.6107,699.2311,410.6766,409.7917,75.5893,713.8862,24.6948,195.0262,27.0282,390.151,0,175.0288,0.9616,128628.0772,177.0500242,35.68030251,146.9646437,35.36683655,1238.627752,1118.648741,794.2796516,932.6288714,172.9969,0,0,0,180.6,282.8135,304.652,66134.2024,314.9991,350.8091,406.0621,309.3993,163.2261,7.6142,0,10.4994,383.7186,391.6457,412.9987,348.6416,26102.9878,31897.2327,153.0789,1.6433,67.1563,704.0612,407.3654,406.6274,66.6909,723.562,24.6955,710.4842,3.4834,390.151,0,179.1301,0.9482,135616.201,3.9,1.0451,5.6,3456,493,542,559,587,613,643,678,716,6772.44,122.7,26.48,45.9,152.2,9.9, ,16.8,11.26,19.25,0.3, , , , , , , ,7.99,,,,740
2010-10-17,348.0496,11.9518,184.0439,291.248,317.4419,50002.3731,321.0048,440.7239,406.9506,330.0332,159.0204,14.5329,0,10.0006,374.505,389.5684,415.05,331.3057,14580.3786,45421.7206,149.9741,1.4161,31.971,693.8433,410.6005,409.83,72.6861,681.252,24.5705,184.0755,25.7156,389.6412,0,175.1649,0.969,128816.9366,176.9453564,35.84343597,146.9649418,35.36683655,1241.583255,1120.178714,791.3709197,932.5789096,172.8683,0,0,0,180.6,281.8479,304.9666,65994.2896,315.0049,359.1327,406.0594,310.955,163.3412,7.6944,0,11.0337,383.1773,391.1262,412.3853,350.8136,28945.9815,27059.7482,153.1193,1.6469,66.2867,708.8587,406.776,406.1687,69.1535,725.5621,24.5725,720.164,0,389.6412,0,179.1977,0.9565,133897.336,, ,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,1090,
2010-10-18,349.2149,11.9671,184.0542,291.1611,317.4279,50001.5362,321.0013,444.797,406.9313,330.5131,159.0272,14.5664,0,9.9994,374.4865,389.538,415.0232,332.1184,15261.2447,44625.1314,149.9916,1.4078,33.5548,698.8555,410.6006,409.853,79.9134,707.7595,24.5803,172.6299,25.019,389.9278,0,175.18,0.969,128765.5263,160.0274909,33.77352147,140.7006373,36.39045577,1198.889979,1098.138224,779.1030812,947.8461737,173.0454,0,0,0,180.6,282.5326,304.9647,66085.8033,315.0076,359.6884,405.94,311.1007,163.3313,7.5831,0,11.0349,383.1149,390.9454,412.9774,347.7098,25961.4195,30035.764,153.1072,1.6552,66.3371,706.9107,407.3994,406.7633,66.3716,724.3803,24.5857,722.5975,0,389.9278,0,179.2167,0.956,133719.6334,, ,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,1520,
2010-10-19,159.3702,6.0205,109.1819,193.1493,297.6624,22550.5097,283.6615,265.8249,314.5492,294.5622,77.1513,9.4002,0,0,308.1805,315.6577,332.1383,275.8939,10942.2019,5613.014,67.7196,1.3656,5.5614,731.0876,329.8883,327.7349,32.1632,739.5635,16.1306,87.0037,20.3324,379.56,0,87.2745,0.9899,54622.2389,105.3819041,16.6247148,67.70592882,5.218966502,488.7916447,971.5702375,724.2259927,1019.697733,172.4905,0,0,0,180.2,282.5501,305.4906,65988.1098,315.001,360.2585,405.9733,311.6895,163.4162,8.2264,0,11.0345,383.293,391.1013,412.8342,350.7991,28923.8787,27076.7785,153.221,1.6614,64.6237,707.6997,407.2238,406.3303,67.5934,725.3661,23.6459,719.0656,0,379.56,0,179.3382,0.9573,134009.8887,, ,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,,1400
2010-10-20,160.0671,5.9654,99.3925,119.0522,219.5195,18560.5032,232.59,85.6679,240.7326,215.967,44.9832,8.225,0,0,235.5607,241.1526,262.3712,235.4854,3666.2077,1098.9454,36.6113,1.3634,17.4186,705.1096,262.212,259.6816,42.3482,702.1994,11.9895,41.75,20.3376,383.9405,0,56.5668,0.751,52861.1158,95.33824359,16.43427252,37.46044558,0,1111.107385,1174.327678,719.0003649,1058.98973,172.5782,0,0,0,180,282.7241,305.3809,65881.5187,314.9993,360.9029,405.9676,311.7602,163.4363,8.4502,0,11.0324,383.3049,391.0889,412.313,355.2455,35214.9358,20790.2785,153.2475,1.5675,71.777,706.5136,406.8564,406.0119,70.022,724.3799,23.6743,719.5773,0,383.9405,0,179.3646,0.956,134287.1903,, ,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,,
2010-10-21,159.6658,5.9663,97.9558,81.163,97.0774,20008.5346,160.7969,75.5765,139.7958,150,40.3204,8.0723,0,0,139.0511,140.2231,190.4988,158.7623,0,0,33.5489,1.3753,19.6777,753.9488,189.8365,187.4684,39.6241,740.6581,12.9432,65.2598,20.2452,384.0073,0,54.0574,0.5233,54373.8292,93.1047661,16.43206458,34.22266945,0,918.8611099,1134.353379,788.5518788,1092.260375,172.9253,0,0,0,180.3,283.2584,305.5736,65901.0897,314.9984,360.6862,405.9736,311.8904,163.4246,8.7459,0,11.0358,383.2872,391.0723,413.0511,352.304,32760.541,22401.6863,153.2196,1.5246,65.5264,704.2031,407.5348,406.6098,67.2152,722.7449,23.6888,716.8816,0,384.0073,0,179.3455,0.9557,133229.3951,, ,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,,750
2010-10-22,162.0116,5.9563,101.3833,53.8863,54.8401,20001.2861,92.0959,60.0742,100,150,43.5168,7.9587,0,0,68.3738,67.3444,108.5389,150,0,0,37.5806,1.3784,32.4406,796.8158,98.8644,100.2974,43.0679,802.0733,12.9766,65.2904,20.5773,383.3711,0,54.9988,0.2265,57721.3401,96.79602378,16.001565,39.00353365,0,601.2450124,841.1570181,789.324068,889.605878,175.7487,0,0,0,183,281.8084,306.9694,65838.1136,315.031,369.0355,405.9165,314.0159,163.3693,6.1647,0,10.9262,383.4691,391.4868,412.8145,354.9885,34765.702,19240.4564,153.1417,1.5268,65.5417,705.0515,407.3646,406.2502,75.4827,724.2609,23.6875,706.9587,0,383.3711,0,179.2766,0.9573,132062.787,4.5,1.0407,5.43,3584.6,479,541,560,587,613,643,676,714,6022.3,111.2,24.35,41,144.3,8.1,18.2,0.9,11.41,19.25,0.337613697,13.83,39.5,35.26,11.41, , , ,7.84,,,,530
2010-10-23,164.8191,5.9697,61.2085,82.5955,71.1568,10513.0166,56.2776,39.6282,100,150,30.4774,0,0,0,43.4226,44.4139,100,150,0,0,27.67,1.3817,76.4574,174.8958,51.349,54.6942,70.0206,172.0143,10.7061,40.5718,20.5951,384.3571,0,32.1231,0.115,24252.0479,55.2720109,16.30036664,28.48033034,0,305.977682,251.6403348,505.3417444,880.4139019,178.8534,0,0,0,186,280.4238,308.4141,65765.4327,314.9986,374.5181,405.9709,315.8969,163.3474,8.3892,0,11.036,383.4565,391.5724,412.8505,357.1778,36322.691,17680.3681,153.1161,1.5351,66.0865,705.2626,407.4977,406.5109,66.8427,722.084,23.6962,697.7731,0,384.3571,0,179.2784,0.9557,131995.7712,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,,
2010-10-24,164.9009,5.9905,7.2494,139.2358,121.3708,2480.6368,38.7082,30.4498,100,150,4.9648,0,0,0,31.3926,28.8097,100,150,4.9421,0,4.8113,1.3997,7.5965,48.1348,31.3467,34.799,32.8314,35.0854,7.201,111.3814,23.2897,383.5096,0,11.7622,0.2925,3454.8001,0,16.22693635,4.740226207,0,9.565106953,56.16736208,856.6027938,896.9344045,178.8974,0,0,0.3642,186,279.9985,309.5022,65625.85,317.2617,376.3114,405.2286,317.0602,163.3326,9.0758,0,11.0349,382.7193,390.9763,412.6109,358.3974,37490.0924,16512.3727,153.0706,1.5544,86.1985,703.7108,407.2085,406.3587,68.2207,722.5255,23.6958,706.0705,0.3202,383.5096,0,179.2162,0.9527,131598.6315,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,,
2010-10-25,165.5873,5.9938,7.0058,140.819,125.7309,0,23.8368,22.3211,100,150,0.0992,0,0,0,114.697,119.9998,100,150,0,0,0.0994,1.4353,3.642,40.6919,23.8387,24.4421,27.9754,30.7682,4.9464,157.163,24.8047,382.8372,0,11.4542,0.7359,0,0,17.06721328,0.068964597,0,0.762561313,0.259391914,1317.782223,880.0757956,179.3636,0,0,0.7695,186,280.608,309.5981,65645.5755,315.4086,374.5244,405.8111,317.0745,163.32,9.3571,0,11.04,382.6513,391.2518,412.8375,353.1124,32645.3635,21345.4917,153.0753,1.5602,72.851,705.1115,407.3381,406.3149,64.6011,720.6576,23.7044,711.2385,5.6128,382.8372,0,179.1925,0.9529,131433.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,,1080
2010-10-26,161.8985,5.9931,15.0957,135.7568,107.5008,1324.4413,14.5345,14.1569,100,150,0.134,0,0,0,123.3216,123.4474,100,150,0,0,0.1482,1.4999,4.6392,44.2656,16.3745,16.1235,29.2514,32.0393,3.3339,300,33.0183,380.9725,0,14.2544,0.8776,0,0.49313422,17.37995694,0.05744429,0,0.764655155,0.260087967,1345.294644,890.9701145,179.4142,0,0.8845,4.3942,186,280.2099,309.7993,65509.5938,316.4832,374.3986,405.9525,317.2033,163.2962,12.6664,0,11.04,382.7603,391.1831,412.6499,354.0123,33634.182,20360.9698,152.9792,1.5633,74.4073,705.8467,406.7003,406.0046,68.2537,722.8486,23.7651,706.1219,14.4737,380.9725,0,179.0721,0.9573,130850.6644,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,,1500
2010-10-27,161.7432,5.994,14.7012,138.0963,102.3862,149.6452,13.5192,12.5113,100,150,0.1763,0,0,0,120.5429,120.2882,100,150,0,0,0.1423,1.4759,5.1041,46.5851,13.2573,13.4813,30.3856,33.4001,2.2428,300,29.2049,381.7231,0,15.3999,0.919,0,0,16.47068589,0.05808381,0,0.763630803,0.263343384,1343.26215,890.7768811,178.9964,0,0,0.0558,186,280.6321,309.5456,65416.8829,317.0243,374.9243,405.5024,316.7384,163.2922,13.7061,0,11.0428,382.727,390.9619,412.5023,353.2016,32688.8376,21317.2452,152.9957,1.5612,81.7009,703.3581,407.029,406.2942,66.6081,723.7663,23.7007,700.1157,5.367,381.7231,0,179.1181,0.9581,130709.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,,
2010-10-28,163.1374,5.9966,11.9012,139.7525,103.5132,2.6098,14.9035,14.5069,100,150,0.3935,0,0,0,53.6187,77.1106,100,150,0,0,0.3023,1.4777,4.8354,44.8276,12.8618,13.4057,27.8291,31.1658,1.5038,172.2297,29.1635,384.5751,0,9.2025,0.8217,0,8.29E-13,17.00837804,0.060948218,0,0.769257344,0.266741862,1351.883496,900.7467102,179.8143,0,0,0.0164,186,281.0795,308.1033,65335.4651,317.2467,370.6917,406.0627,315.239,163.2978,12.7329,0,11.0403,383.2349,391.2545,412.9698,352.8991,32111.7923,21892.4098,153.0536,1.5561,65.7208,703.6943,407.472,406.8648,64.5365,721.4495,23.7099,705.6422,0.3228,384.5751,0,179.1277,0.9553,130810.6798,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , ,,,,,1690
